Hour,Day_Num,Month,Is_Weekend,Crime_Severity_Score,Latitude,Longitude,District,Ward,Beat,Community Area,Arrest,Domestic,Primary Type,Is_Night,TSNE1,TSNE2,Time_Period
0,6,12,1,6,41.857090047,-87.65762497,12,25,1233,31,1,0,ASSAULT,1,0.5986937,4.406287,Night (8PM-6AM)
23,2,4,0,5,41.911355716,-87.636670254,18,2,1814,7,0,0,MOTOR VEHICLE THEFT,1,0.35900134,-7.160684,Night (8PM-6AM)
0,0,1,0,3,41.949092979,-87.643736581,19,46,1925,6,0,0,DECEPTIVE PRACTICE,1,8.338796,-3.8786201,Night (8PM-6AM)
7,3,5,0,6,41.961125959,-87.713442858,17,33,1723,14,0,0,ASSAULT,0,4.884868,-4.4579372,Day (6AM-8PM)
15,0,9,0,6,41.768924366,-87.582853494,3,5,332,43,0,0,ASSAULT,0,-10.106839,-2.2431312,Day (6AM-8PM)
9,0,10,0,5,41.749423285,-87.607179258,6,6,624,44,0,0,MOTOR VEHICLE THEFT,0,-9.850461,-3.4693115,Day (6AM-8PM)
20,2,3,0,3,41.729244982,-87.551238111,4,10,423,46,0,0,CRIMINAL DAMAGE,1,-6.7795944,-11.004362,Night (8PM-6AM)
17,4,6,0,5,41.941871579,-87.679622412,19,32,1921,5,0,0,MOTOR VEHICLE THEFT,0,5.8092194,-1.909684,Day (6AM-8PM)
0,1,4,0,3,41.878011115,-87.620670248,1,42,114,32,0,0,CRIMINAL DAMAGE,1,-1.9085386,-4.943256,Night (8PM-6AM)
21,1,12,0,5,41.992259008,-87.710415066,17,50,1711,13,0,0,MOTOR VEHICLE THEFT,1,4.9708233,-2.298146,Night (8PM-6AM)
20,1,4,0,3,41.919580905,-87.767042481,25,36,2515,19,0,0,CRIMINAL DAMAGE,1,13.533065,1.8311802,Night (8PM-6AM)
19,4,12,0,2,41.674959444,-87.62041831,5,9,532,53,1,0,OTHER OFFENSE,0,-2.1443465,-0.111856505,Day (6AM-8PM)
10,5,4,1,6,41.819027613,-87.665219378,9,12,924,61,0,0,BATTERY,0,-7.7474065,7.6238027,Day (6AM-8PM)
13,0,4,0,6,41.758962371,-87.663632673,7,17,735,67,0,0,BATTERY,0,-5.930521,-2.6897569,Day (6AM-8PM)
8,0,6,0,3,41.895281809,-87.661380334,12,27,1215,24,0,0,THEFT,0,3.8437421,-9.849982,Day (6AM-8PM)
21,2,5,0,7,41.868012627,-87.723404254,11,24,1132,29,0,0,ROBBERY,1,1.1549355,-4.6909957,Night (8PM-6AM)
20,4,9,0,6,41.93867625,-87.776223932,16,30,1633,17,0,1,BATTERY,1,9.065609,2.9180355,Night (8PM-6AM)
13,1,12,0,3,41.935432921,-87.668504341,19,32,1931,6,0,0,DECEPTIVE PRACTICE,0,9.841871,-7.6199765,Day (6AM-8PM)
12,2,11,0,6,41.657208827,-87.602902636,5,10,533,54,0,0,ASSAULT,0,-7.933779,-2.3719945,Day (6AM-8PM)
21,5,11,1,5,41.893578417,-87.625426193,18,42,1834,8,0,0,MOTOR VEHICLE THEFT,1,6.019832,8.075515,Night (8PM-6AM)
20,1,10,0,5,41.881621685,-87.65682676,12,34,1224,28,0,0,MOTOR VEHICLE THEFT,1,1.2903475,-2.9417717,Night (8PM-6AM)
6,3,7,0,4,41.893718833,-87.707241505,11,27,1121,23,1,0,NARCOTICS,0,2.7056386,-0.5712471,Day (6AM-8PM)
9,1,4,0,6,41.682243383,-87.642057528,5,21,524,53,0,0,ASSAULT,0,-6.681735,-3.1354086,Day (6AM-8PM)
13,0,5,0,5,41.781482663,-87.612053353,3,20,313,42,1,0,WEAPONS VIOLATION,0,-3.5309134,0.059136514,Day (6AM-8PM)
19,5,8,1,6,41.904876139,-87.714185654,14,26,1422,23,0,0,ASSAULT,0,2.6322198,7.7739496,Day (6AM-8PM)
22,2,8,0,6,41.88428199,-87.662634028,12,27,1224,28,0,0,BATTERY,1,1.010023,-3.2312331,Night (8PM-6AM)
17,0,3,0,3,41.998116778,-87.667212152,24,49,2432,1,0,0,CRIMINAL DAMAGE,0,9.221477,-1.5030578,Day (6AM-8PM)
2,0,9,0,6,41.909842477,-87.729508839,25,26,2534,23,0,0,BATTERY,1,10.597572,-0.31600705,Night (8PM-6AM)
15,5,12,1,2,41.773293423,-87.660400519,7,16,725,67,0,0,OTHER OFFENSE,0,-5.6454606,13.043132,Day (6AM-8PM)
16,1,7,0,3,41.706609478,-87.667479576,22,19,2213,72,0,0,THEFT,0,-7.256347,4.8228946,Day (6AM-8PM)
19,6,6,1,2,41.783158191,-87.614483829,3,20,313,42,0,0,OTHER OFFENSE,0,-1.66535,11.758065,Day (6AM-8PM)
13,1,3,0,7,41.750934303,-87.626365331,6,6,623,69,0,1,ROBBERY,0,-10.64532,3.7679672,Day (6AM-8PM)
21,2,5,0,2,41.892536025,-87.658309269,12,1,1215,24,0,0,OTHER OFFENSE,1,0.7290661,-9.726749,Night (8PM-6AM)
17,5,10,1,6,41.734904858,-87.545776341,4,10,424,46,1,1,BATTERY,0,-1.0887698,3.487465,Day (6AM-8PM)
20,3,3,0,2,41.695515901,-87.654643037,22,21,2234,75,0,0,PUBLIC PEACE VIOLATION,1,-6.8221374,4.405756,Night (8PM-6AM)
9,2,5,0,6,41.74399342,-87.691252364,8,18,835,70,0,0,ASSAULT,0,-5.449086,-3.5813234,Day (6AM-8PM)
19,5,12,1,4,41.89036442,-87.628021535,18,42,1834,8,0,0,NARCOTICS,0,7.821965,10.004662,Day (6AM-8PM)
13,0,11,0,2,41.809303246,-87.700346598,9,12,922,58,0,1,OTHER OFFENSE,0,-8.048081,2.1322613,Day (6AM-8PM)
20,2,9,0,3,41.868982244,-87.720993903,11,24,1133,26,0,0,DECEPTIVE PRACTICE,1,3.5738547,-12.336547,Night (8PM-6AM)
21,5,5,1,3,41.879381337,-87.634201201,1,42,122,32,0,0,THEFT,1,-2.0778575,7.99718,Night (8PM-6AM)
1,2,12,0,5,41.913070747,-87.647133463,18,2,1813,7,0,0,BURGLARY,1,0.8900394,-7.516521,Night (8PM-6AM)
20,6,5,1,5,41.978337648,-87.840260882,16,41,1614,76,0,0,MOTOR VEHICLE THEFT,1,5.3647475,3.4454174,Night (8PM-6AM)
15,5,9,1,4,41.87725848,-87.712227112,11,28,1123,27,1,0,NARCOTICS,0,1.3748746,4.249432,Day (6AM-8PM)
7,1,9,0,3,41.799475787,-87.624211019,2,3,225,40,0,0,CRIMINAL TRESPASS,0,-9.162087,-7.6688213,Day (6AM-8PM)
11,0,3,0,3,41.970834926,-87.736743727,17,39,1712,14,1,0,CRIMINAL TRESPASS,0,3.7807395,-0.12167555,Day (6AM-8PM)
0,3,2,0,3,41.80067534,-87.714470918,8,14,821,62,1,0,DECEPTIVE PRACTICE,1,-0.7245311,-0.54009104,Night (8PM-6AM)
14,3,10,0,2,41.783388119,-87.711755258,8,14,823,66,0,1,OTHER OFFENSE,0,-7.9538603,2.176163,Day (6AM-8PM)
13,0,3,0,6,42.009866363,-87.674165345,24,49,2424,1,0,0,BATTERY,0,7.5973983,-1.221851,Day (6AM-8PM)
15,2,11,0,3,41.871603972,-87.642334111,1,28,124,28,0,0,THEFT,0,-1.0235454,-3.2756977,Day (6AM-8PM)
9,5,1,1,5,41.768149831,-87.660267325,7,17,734,67,0,0,MOTOR VEHICLE THEFT,0,-7.06556,8.037695,Day (6AM-8PM)
15,3,9,0,5,41.738988679,-87.654639836,6,17,613,71,0,0,MOTOR VEHICLE THEFT,0,-5.6610365,-2.3792963,Day (6AM-8PM)
14,1,5,0,3,41.891924971,-87.629660784,18,42,1831,8,0,0,DECEPTIVE PRACTICE,0,11.007015,-4.4281964,Day (6AM-8PM)
0,2,12,0,3,41.798188958,-87.707369056,8,14,822,63,0,1,THEFT,1,-8.505679,2.3110714,Night (8PM-6AM)
21,1,10,0,6,41.897401921,-87.664939363,12,27,1213,24,0,0,BATTERY,1,1.4481275,-2.983654,Night (8PM-6AM)
17,5,11,1,2,41.980383743,-87.689324339,20,40,2011,4,1,0,INTERFERENCE WITH PUBLIC OFFICER,0,2.6391578,3.7795343,Day (6AM-8PM)
22,2,1,0,2,41.967988684,-87.699274507,19,40,1911,4,0,0,OTHER OFFENSE,1,12.02069,-3.3184552,Night (8PM-6AM)
18,1,7,0,6,41.953643409,-87.72801475,17,45,1732,16,0,0,BATTERY,0,4.705269,-3.1736267,Day (6AM-8PM)
3,0,9,0,5,41.879660425,-87.73405634,11,28,1115,26,1,0,WEAPONS VIOLATION,1,2.3304334,-0.19768594,Night (8PM-6AM)
22,0,11,0,5,41.793582028,-87.620817871,2,20,231,40,0,0,MOTOR VEHICLE THEFT,1,-11.151789,-1.0048394,Night (8PM-6AM)
5,2,10,0,3,41.909474305,-87.66644092,14,1,1433,24,0,0,DECEPTIVE PRACTICE,1,1.3738465,-8.843054,Night (8PM-6AM)
2,4,3,0,3,41.924126932,-87.754699651,25,31,2522,19,0,0,CRIMINAL DAMAGE,1,12.354789,1.3342324,Night (8PM-6AM)
10,6,9,1,3,41.879297767,-87.725621359,11,28,1122,26,1,0,THEFT,0,1.1440594,4.3033023,Day (6AM-8PM)
0,6,12,1,5,41.906899902,-87.640888264,18,27,1821,8,0,0,BURGLARY,1,7.3214293,6.8628626,Night (8PM-6AM)
9,5,2,1,3,41.842695834,-87.61721984,1,4,133,35,0,0,THEFT,0,-2.0165534,10.468274,Day (6AM-8PM)
5,5,9,1,3,41.721223747,-87.661947734,22,21,2221,73,0,1,CRIMINAL DAMAGE,1,-3.7367687,3.7169957,Night (8PM-6AM)
16,2,1,0,3,41.685154594,-87.636516591,22,21,2233,49,0,0,CRIMINAL DAMAGE,0,-6.730052,4.3964114,Day (6AM-8PM)
19,3,7,0,6,41.867234401,-87.641301791,1,28,124,28,0,0,ASSAULT,0,-2.3054762,-3.3536286,Day (6AM-8PM)
20,4,5,0,6,41.766197951,-87.648081324,7,16,733,68,0,1,ASSAULT,1,-11.193883,4.818112,Night (8PM-6AM)
15,0,4,0,6,41.984237719,-87.655208186,20,48,2022,77,0,0,ASSAULT,0,11.34226,4.6305075,Day (6AM-8PM)
11,3,10,0,2,41.871106686,-87.676371296,12,27,1231,28,0,0,OBSCENITY,0,2.285353,-11.181172,Day (6AM-8PM)
0,1,6,0,2,41.868165405,-87.62743954,1,4,123,32,1,0,INTERFERENCE WITH PUBLIC OFFICER,1,-2.5994315,0.63153094,Night (8PM-6AM)
14,0,4,0,3,41.886186307,-87.620685898,1,42,114,32,0,0,THEFT,0,-0.9851117,-5.0854654,Day (6AM-8PM)
17,2,10,0,6,41.946162436,-87.820379706,16,38,1631,17,1,1,BATTERY,0,0.6625634,1.4001662,Day (6AM-8PM)
14,4,10,0,2,42.000332475,-87.679340769,24,40,2412,2,0,0,OTHER OFFENSE,0,9.585746,-2.493383,Day (6AM-8PM)
18,5,12,1,5,41.908854254,-87.65105074,18,27,1822,8,0,0,MOTOR VEHICLE THEFT,0,5.8188257,8.116026,Day (6AM-8PM)
1,3,12,0,5,41.865397377,-87.640660777,1,28,124,28,0,0,BURGLARY,1,-2.2550547,-3.8051412,Night (8PM-6AM)
19,0,3,0,6,41.763041071,-87.576232702,3,5,333,43,0,1,BATTERY,0,-12.809822,2.238828,Day (6AM-8PM)
13,6,6,1,7,41.879786605,-87.766475946,15,29,1513,25,0,0,ROBBERY,0,3.4425871,8.37219,Day (6AM-8PM)
17,3,9,0,6,41.90703235,-87.696979547,14,26,1423,24,0,0,BATTERY,0,1.6662184,-3.3597689,Day (6AM-8PM)
18,4,4,0,3,41.870201153,-87.750079139,15,24,1533,25,0,0,THEFT,0,6.4292164,-9.339458,Day (6AM-8PM)
19,0,8,0,3,41.914896348,-87.676341247,14,32,1434,22,0,0,THEFT,0,5.061231,-11.744307,Day (6AM-8PM)
12,4,10,0,3,41.964470336,-87.739240918,17,39,1722,16,0,0,DECEPTIVE PRACTICE,0,8.001237,-7.797029,Day (6AM-8PM)
17,5,1,1,6,41.851641379,-87.723075306,10,24,1014,29,0,0,ASSAULT,0,2.614124,8.780971,Day (6AM-8PM)
19,3,6,0,6,41.837906621,-87.713393084,10,22,1032,30,0,1,BATTERY,0,10.355529,2.4785554,Day (6AM-8PM)
14,3,3,0,6,41.754168689,-87.601635756,6,8,624,69,0,0,ASSAULT,0,-7.575129,-1.9426584,Day (6AM-8PM)
20,5,8,1,3,41.802101704,-87.587747851,2,4,234,41,0,0,THEFT,1,-1.5504569,12.38716,Night (8PM-6AM)
12,3,1,0,3,41.905060731,-87.669135463,14,1,1433,24,0,0,THEFT,0,0.8085734,-9.129486,Day (6AM-8PM)
12,0,5,0,3,41.878878154,-87.667750581,12,34,1231,28,0,0,CRIMINAL DAMAGE,0,4.18502,-10.115457,Day (6AM-8PM)
10,0,12,0,3,41.942279588,-87.640626887,19,44,1925,6,0,0,THEFT,0,9.185237,-6.3097763,Day (6AM-8PM)
9,4,9,0,3,41.893646656,-87.631177143,18,42,1832,8,1,0,THEFT,0,3.1163952,0.78073955,Day (6AM-8PM)
13,5,7,1,8,41.865541907,-87.768294247,15,29,1513,25,0,0,CRIMINAL SEXUAL ASSAULT,0,3.3087938,8.255975,Day (6AM-8PM)
16,0,11,0,3,41.898326414,-87.627731906,18,42,1833,8,0,0,CRIMINAL DAMAGE,0,9.934951,-6.723334,Day (6AM-8PM)
9,1,5,0,6,41.803667488,-87.590528166,2,4,222,39,0,1,ASSAULT,0,-11.976902,1.0438093,Day (6AM-8PM)
8,5,6,1,7,41.756765393,-87.562690836,4,7,421,43,0,0,ROBBERY,0,-5.1528597,7.707561,Day (6AM-8PM)
8,6,7,1,6,41.909325455,-87.769781921,25,29,2531,25,0,1,BATTERY,0,4.8068748,4.4124074,Day (6AM-8PM)
5,3,1,0,5,41.744197105,-87.662067559,6,17,614,71,0,0,MOTOR VEHICLE THEFT,1,-6.1915116,-4.066934,Night (8PM-6AM)
12,1,11,0,7,41.746679753,-87.603835197,6,8,631,44,0,0,ROBBERY,0,-9.939999,-2.5542846,Day (6AM-8PM)
21,6,6,1,3,41.94932533,-87.649549603,19,46,1923,6,0,0,THEFT,1,9.44435,9.596379,Night (8PM-6AM)
3,2,2,0,3,41.932630743,-87.704994149,14,35,1411,21,0,0,CRIMINAL TRESPASS,1,4.311572,-7.901994,Night (8PM-6AM)
19,1,4,0,6,41.94529551,-87.805301006,16,38,1632,17,0,0,ASSAULT,0,4.4500647,-4.2542253,Day (6AM-8PM)
8,1,11,0,5,41.760202803,-87.585770028,3,8,324,43,0,0,BURGLARY,0,-10.279516,-3.733611,Day (6AM-8PM)
14,4,8,0,3,41.868989498,-87.685307268,12,28,1225,28,0,1,CRIMINAL DAMAGE,0,5.3994355,0.7029021,Day (6AM-8PM)
20,5,1,1,3,41.796216157,-87.723245665,8,23,815,62,0,0,THEFT,1,-5.4297767,11.891168,Night (8PM-6AM)
15,2,3,0,3,42.018517536,-87.681638499,24,49,2424,1,0,1,CRIMINAL DAMAGE,0,7.13778,0.94720405,Day (6AM-8PM)
12,6,4,1,3,41.88136236,-87.647344302,12,34,1232,28,0,0,THEFT,0,4.0672874,12.880419,Day (6AM-8PM)
0,6,5,1,5,41.760847554,-87.562898563,3,7,334,43,0,0,BURGLARY,1,-5.1079993,8.677706,Night (8PM-6AM)
16,5,12,1,6,41.970894579,-87.667723851,20,47,2032,3,0,0,ASSAULT,0,6.131146,7.780008,Day (6AM-8PM)
21,6,1,1,2,41.939493089,-87.639532345,19,44,1934,6,0,0,OTHER OFFENSE,1,9.978358,9.316825,Night (8PM-6AM)
12,6,3,1,3,41.78287758,-87.615689586,3,20,311,40,0,0,DECEPTIVE PRACTICE,0,-2.2011485,10.69878,Day (6AM-8PM)
21,2,12,0,5,41.922776707,-87.776895074,25,36,2512,19,0,0,MOTOR VEHICLE THEFT,1,10.766467,-0.8029687,Night (8PM-6AM)
10,6,3,1,3,41.998734156,-87.660613118,24,49,2432,1,0,0,THEFT,0,9.616835,8.122168,Day (6AM-8PM)
10,4,6,0,6,41.806821175,-87.604316037,2,4,223,39,0,1,BATTERY,0,-12.090409,1.1049551,Day (6AM-8PM)
17,5,3,1,3,41.918112097,-87.746152511,25,26,2522,19,0,0,CRIMINAL DAMAGE,0,9.355623,5.3620634,Day (6AM-8PM)
16,1,7,0,3,41.887902159,-87.636903101,18,42,1831,8,0,0,THEFT,0,11.002662,-5.548526,Day (6AM-8PM)
19,1,1,0,5,41.748526903,-87.663825429,6,17,611,71,0,0,BURGLARY,0,-5.657229,-1.5293208,Day (6AM-8PM)
21,4,10,0,6,41.70209555,-87.535282582,4,10,432,52,1,0,ASSAULT,1,-3.5066898,-0.59736526,Night (8PM-6AM)
2,6,12,1,6,41.755089286,-87.645370158,6,17,621,71,0,1,BATTERY,1,0.12312574,7.920778,Night (8PM-6AM)
18,0,1,0,2,41.927148162,-87.80475247,25,29,2512,18,0,0,OTHER OFFENSE,0,13.397386,2.063299,Day (6AM-8PM)
15,2,7,0,3,41.95347181,-87.743552438,17,45,1722,15,0,0,THEFT,0,7.861959,-7.833883,Day (6AM-8PM)
4,1,12,0,3,41.931653332,-87.737333161,25,31,2524,20,0,0,THEFT,1,12.874717,0.16388005,Night (8PM-6AM)
0,2,10,0,2,41.721789488,-87.620109702,6,6,634,49,0,1,OTHER OFFENSE,1,-8.619805,1.8820496,Night (8PM-6AM)
20,0,7,0,3,41.868541914,-87.639235361,1,28,124,28,0,0,CRIMINAL DAMAGE,1,-0.787836,-4.1029277,Night (8PM-6AM)
14,4,1,0,6,41.671497135,-87.645356896,5,21,524,53,0,0,ASSAULT,0,-6.5865173,-2.1947591,Day (6AM-8PM)
19,3,7,0,3,41.891694878,-87.626155832,18,42,1834,8,0,0,THEFT,0,11.441043,-5.6040335,Day (6AM-8PM)
2,1,5,0,5,41.868219921,-87.664046556,12,28,1231,28,0,0,BURGLARY,1,3.0731041,-6.4886336,Night (8PM-6AM)
20,3,11,0,7,41.804941518,-87.662442511,9,20,933,61,0,0,ROBBERY,1,-4.7856784,-2.1204069,Night (8PM-6AM)
17,6,9,1,5,41.764774022,-87.623284683,3,6,323,69,0,0,MOTOR VEHICLE THEFT,0,-6.0539927,6.8011656,Day (6AM-8PM)
2,6,12,1,6,41.885807082,-87.731868895,11,28,1114,26,1,1,BATTERY,1,0.12771095,2.9723983,Night (8PM-6AM)
11,4,10,0,3,41.874363279,-87.643013039,1,34,124,28,0,0,THEFT,0,-1.0401279,-3.5314932,Day (6AM-8PM)
0,6,2,1,6,41.935613969,-87.653959405,19,44,1933,6,0,0,BATTERY,1,6.717978,6.0951996,Night (8PM-6AM)
21,5,9,1,3,41.790754583,-87.739927261,8,13,813,56,0,0,CRIMINAL DAMAGE,1,-6.1246037,12.849655,Night (8PM-6AM)
20,1,3,0,6,41.716421336,-87.562279289,4,7,431,51,0,0,ASSAULT,1,-8.784536,-0.8976232,Night (8PM-6AM)
10,0,2,0,3,41.880194,-87.665148099,12,34,1224,28,0,0,DECEPTIVE PRACTICE,0,4.3585935,-8.966243,Day (6AM-8PM)
19,1,10,0,6,41.803201891,-87.72198373,8,14,821,57,0,0,BATTERY,0,-4.444139,-2.2070968,Day (6AM-8PM)
16,2,7,0,6,41.825841481,-87.68433735,9,12,912,59,0,0,BATTERY,0,-4.7003365,-1.8828571,Day (6AM-8PM)
5,2,11,0,5,41.875192342,-87.731347893,11,28,1132,26,0,0,MOTOR VEHICLE THEFT,1,3.4810355,-5.342724,Night (8PM-6AM)
15,0,5,0,6,41.886397239,-87.707753691,11,28,1123,27,0,1,ASSAULT,0,10.032583,2.417181,Day (6AM-8PM)
0,4,10,0,3,41.888970853,-87.655445452,12,27,1214,28,0,0,CRIMINAL DAMAGE,1,2.379031,-9.903824,Night (8PM-6AM)
17,0,7,0,3,41.966612861,-87.734352584,17,39,1722,14,0,0,THEFT,0,8.132638,-8.108561,Day (6AM-8PM)
4,0,11,0,5,41.809934604,-87.665009423,9,15,924,61,0,0,BURGLARY,1,-5.0785327,-4.180171,Night (8PM-6AM)
9,6,5,1,3,41.945684771,-87.67364328,19,47,1922,6,0,0,DECEPTIVE PRACTICE,0,9.2867565,8.361582,Day (6AM-8PM)
12,5,5,1,3,41.675425241,-87.630995466,5,9,523,53,0,0,THEFT,0,-4.2100997,11.244502,Day (6AM-8PM)
4,3,4,0,5,41.714217653,-87.642528129,22,21,2232,73,0,0,MOTOR VEHICLE THEFT,1,-5.700936,4.43186,Night (8PM-6AM)
10,1,11,0,5,41.800453559,-87.585815831,2,5,234,41,0,0,MOTOR VEHICLE THEFT,0,-10.712539,-3.2405312,Day (6AM-8PM)
1,4,1,0,7,41.902314373,-87.696864768,12,36,1211,24,0,0,ROBBERY,1,2.8606083,-6.71098,Night (8PM-6AM)
18,0,7,0,3,41.886174649,-87.639848795,12,34,1214,28,0,0,THEFT,0,4.288622,-11.954447,Day (6AM-8PM)
19,3,9,0,4,41.900863211,-87.72428922,11,37,1112,23,1,0,NARCOTICS,0,1.6170787,-0.6833904,Day (6AM-8PM)
14,2,12,0,5,42.008531044,-87.696230194,24,50,2411,2,0,0,MOTOR VEHICLE THEFT,0,6.3128943,-1.397868,Day (6AM-8PM)
11,0,6,0,3,41.87178962,-87.633564301,1,34,123,32,0,0,DECEPTIVE PRACTICE,0,-1.2248989,-4.56763,Day (6AM-8PM)
5,5,2,1,3,41.87845862,-87.75605552,15,29,1522,25,0,1,CRIMINAL DAMAGE,1,5.0417686,5.749646,Night (8PM-6AM)
19,5,7,1,6,41.74550027,-87.691292316,8,18,835,70,0,0,ASSAULT,0,-8.308977,6.992083,Day (6AM-8PM)
22,3,10,0,5,41.787571158,-87.705833292,8,14,822,63,0,0,BURGLARY,1,-4.401547,-1.9507983,Night (8PM-6AM)
19,5,7,1,3,41.936045921,-87.750519684,25,31,2521,19,0,0,THEFT,0,9.401811,5.268738,Day (6AM-8PM)
21,6,4,1,6,41.751427982,-87.591497227,4,8,411,45,0,1,BATTERY,1,-0.354912,9.053219,Night (8PM-6AM)
19,1,9,0,3,41.981051896,-87.668375719,20,40,2012,77,1,0,THEFT,0,4.0475764,2.3789055,Day (6AM-8PM)
10,5,2,1,2,41.737444782,-87.608545299,6,6,632,44,0,0,OTHER OFFENSE,0,-3.521966,10.9746275,Day (6AM-8PM)
15,1,2,0,3,41.88322094,-87.626645888,1,34,112,32,0,0,THEFT,0,-0.91298133,-5.385167,Day (6AM-8PM)
14,1,8,0,5,41.77556916,-87.650753165,7,16,724,68,0,0,MOTOR VEHICLE THEFT,0,-5.7726736,-2.4764857,Day (6AM-8PM)
9,2,7,0,3,41.885242032,-87.721529074,11,37,1122,26,0,0,THEFT,0,3.3084478,-10.215109,Day (6AM-8PM)
10,4,6,0,3,41.971339779,-87.688999912,20,40,2031,4,1,0,DECEPTIVE PRACTICE,0,3.510596,0.70626366,Day (6AM-8PM)
16,2,6,0,6,41.788725421,-87.719345468,8,23,822,62,0,1,BATTERY,0,-10.42679,5.3699126,Day (6AM-8PM)
0,1,10,0,6,41.974085476,-87.657754064,20,48,2033,3,0,0,ASSAULT,1,6.3585544,-2.972903,Night (8PM-6AM)
15,2,10,0,3,41.709992844,-87.640489463,22,21,2232,73,0,0,THEFT,0,-7.338971,4.9561357,Day (6AM-8PM)
23,6,9,1,7,41.690404133,-87.613306025,5,9,531,49,0,0,ROBBERY,1,-5.6139293,6.464251,Night (8PM-6AM)
18,5,9,1,3,41.800428661,-87.602848135,2,5,233,41,0,0,THEFT,0,-1.4927704,12.389663,Day (6AM-8PM)
20,3,6,0,6,41.809016597,-87.603883995,2,4,222,39,0,1,ASSAULT,1,-12.688308,1.7360972,Night (8PM-6AM)
4,4,11,0,3,41.812203668,-87.669189604,9,15,924,61,0,0,CRIMINAL DAMAGE,1,-3.2882085,-6.16369,Night (8PM-6AM)
22,5,1,1,5,41.816690816,-87.6136504,2,3,221,38,0,0,MOTOR VEHICLE THEFT,1,-4.408516,6.83919,Night (8PM-6AM)
7,6,2,1,2,41.818129663,-87.637391782,9,11,925,61,0,1,OTHER OFFENSE,0,0.35304484,5.773527,Day (6AM-8PM)
2,5,3,1,6,41.998554956,-87.688684968,24,50,2412,2,0,1,BATTERY,1,4.1612406,4.6194205,Night (8PM-6AM)
12,3,1,0,5,41.894339078,-87.632668103,18,42,1832,8,1,0,WEAPONS VIOLATION,0,3.5751157,1.2205824,Day (6AM-8PM)
1,1,10,0,2,41.793245557,-87.758654346,8,23,814,56,1,0,PUBLIC PEACE VIOLATION,1,-0.58617693,-0.28239217,Night (8PM-6AM)
23,4,6,0,6,41.849045386,-87.700274276,10,25,1033,30,1,1,BATTERY,1,0.06676017,1.3739797,Night (8PM-6AM)
5,2,9,0,5,41.754707355,-87.685413632,8,18,835,70,0,0,MOTOR VEHICLE THEFT,1,-5.0321684,-4.4195848,Night (8PM-6AM)
11,2,1,0,3,41.895560855,-87.70584982,12,27,1211,23,0,0,DECEPTIVE PRACTICE,0,4.732266,-9.304948,Day (6AM-8PM)
12,0,12,0,3,41.74734463,-87.683999875,8,18,835,70,0,0,CRIMINAL DAMAGE,0,-1.612251,-11.163756,Day (6AM-8PM)
20,5,2,1,3,41.884650262,-87.627915459,1,42,111,32,1,0,THEFT,1,-2.443581,3.6476252,Night (8PM-6AM)
23,1,4,0,2,41.927735276,-87.75955824,25,31,2514,19,1,1,OTHER OFFENSE,1,1.5482551,1.5923709,Night (8PM-6AM)
5,5,8,1,2,41.74243706,-87.647502238,6,17,613,71,0,0,OTHER OFFENSE,1,-5.5148945,10.783529,Night (8PM-6AM)
12,3,12,0,3,41.899410159,-87.624131266,18,42,1833,8,0,0,CRIMINAL TRESPASS,0,9.7154665,-6.568211,Day (6AM-8PM)
5,3,11,0,5,41.859670217,-87.662403042,12,25,1233,31,0,0,MOTOR VEHICLE THEFT,1,3.310908,-5.400175,Night (8PM-6AM)
16,0,9,0,3,41.968153192,-87.736092155,17,39,1712,14,0,0,CRIMINAL DAMAGE,0,8.302175,-8.162528,Day (6AM-8PM)
18,2,3,0,3,41.903801702,-87.662624468,14,1,1433,24,0,0,THEFT,0,0.69451994,-9.445337,Day (6AM-8PM)
17,6,11,1,6,41.90209001,-87.667461817,12,1,1213,24,0,0,BATTERY,0,0.7733401,12.183088,Day (6AM-8PM)
17,3,4,0,3,41.824675709,-87.617013434,2,4,212,35,1,0,THEFT,0,-3.0568602,0.39936617,Day (6AM-8PM)
18,5,5,1,3,41.789631226,-87.668117224,7,15,715,67,0,0,CRIMINAL DAMAGE,0,-5.1579757,12.310707,Day (6AM-8PM)
17,6,8,1,3,41.885770297,-87.761189853,15,37,1523,25,0,0,CRIMINAL DAMAGE,0,6.044155,11.21103,Day (6AM-8PM)
1,4,8,0,6,41.93731612,-87.765228009,25,31,2514,19,1,1,BATTERY,1,0.9823438,1.6494118,Night (8PM-6AM)
18,6,12,1,3,41.893281677,-87.627596446,18,42,1834,8,0,0,THEFT,0,7.88491,10.018037,Day (6AM-8PM)
10,4,1,0,4,41.778098999,-87.633806535,7,20,722,68,1,0,NARCOTICS,0,-1.8251137,-0.91473496,Day (6AM-8PM)
7,1,4,0,3,41.809670667,-87.594156219,2,4,222,39,0,0,THEFT,0,-7.544519,-7.7688646,Day (6AM-8PM)
19,5,5,1,6,41.895877613,-87.706566627,11,27,1121,23,0,0,ASSAULT,0,2.6095216,8.404877,Day (6AM-8PM)
16,6,3,1,2,41.775750654,-87.771411071,8,13,812,64,0,0,OTHER OFFENSE,0,-5.741683,11.812942,Day (6AM-8PM)
23,6,7,1,6,41.698459598,-87.537696673,4,10,432,52,0,1,ASSAULT,1,-0.13201502,9.910523,Night (8PM-6AM)
