Latitude,Longitude,Arrest,Primary Type,KMeans_Geo,DBSCAN_Geo,Hierarchical_Geo
41.76467399,-87.684807529,0,CRIMINAL DAMAGE,7,0,0
42.001288148,-87.767812263,0,OTHER OFFENSE,3,0,4
41.751420646,-87.592486791,0,THEFT,5,0,3
41.926231713,-87.633888347,0,THEFT,0,0,2
41.880383764,-87.754158071,0,ROBBERY,1,0,1
41.989673489,-87.660256088,0,ASSAULT,4,0,2
41.806837117,-87.619526631,0,BATTERY,2,0,3
41.877935869,-87.647983151,0,MOTOR VEHICLE THEFT,0,0,6
41.729432789,-87.552624294,0,OTHER OFFENSE,5,0,7
41.98492643,-87.74686677,0,OTHER OFFENSE,3,0,4
41.88249622,-87.624380767,0,THEFT,0,0,6
41.760480671,-87.655795219,1,NARCOTICS,6,0,0
41.995966368,-87.686588457,0,CRIMINAL DAMAGE,4,0,2
41.940557298,-87.654127467,0,BURGLARY,4,0,2
41.839925637,-87.661526745,0,THEFT,0,0,3
41.757950303,-87.615113401,1,CONCEALED CARRY LICENSE VIOLATION,2,0,3
41.76196912,-87.564820445,0,ASSAULT,5,0,7
41.76559446,-87.621050648,0,CRIMINAL DAMAGE,2,0,3
41.909240284,-87.65274758,1,THEFT,0,0,6
41.93986039,-87.673442355,0,MOTOR VEHICLE THEFT,4,0,2
41.727483001,-87.558102666,1,ASSAULT,5,0,7
41.719594238,-87.615295242,0,THEFT,6,0,3
41.837954218,-87.608109527,0,THEFT,2,0,3
41.914010726,-87.764391303,0,DECEPTIVE PRACTICE,3,0,1
41.690097144,-87.61820089,0,BATTERY,6,0,5
41.794122586,-87.658528788,1,OTHER OFFENSE,2,0,0
41.978901456,-87.662418052,0,BURGLARY,4,0,2
41.99413612,-87.713472107,0,THEFT,4,0,1
41.754592961,-87.741528537,0,THEFT,7,0,0
41.870725238,-87.735127455,1,WEAPONS VIOLATION,1,0,1
41.881441785,-87.667837814,0,ASSAULT,0,0,6
41.891520472,-87.647624933,0,ASSAULT,0,0,6
41.979006297,-87.906463155,1,OTHER OFFENSE,3,1,4
41.770895733,-87.582581238,0,ASSAULT,5,0,7
41.932294457,-87.685468046,0,MOTOR VEHICLE THEFT,4,0,2
41.866331725,-87.666379171,1,THEFT,0,0,6
41.796216823,-87.720792233,0,THEFT,7,0,0
41.910659259,-87.638577202,0,BATTERY,0,0,6
41.890090473,-87.704643636,0,MOTOR VEHICLE THEFT,1,0,1
41.786536814,-87.685606595,0,ASSAULT,7,0,0
41.774406263,-87.63578967,0,CRIMINAL DAMAGE,2,0,0
41.77577414,-87.735819984,0,THEFT,7,0,0
41.728736004,-87.626432923,0,MOTOR VEHICLE THEFT,6,0,5
41.800538968,-87.598200112,0,THEFT,2,0,3
41.809670667,-87.594156219,0,THEFT,2,0,3
41.695908161,-87.595822806,1,THEFT,5,0,5
41.759938901,-87.56203711,0,THEFT,5,0,7
41.81036247,-87.671603895,1,WEAPONS VIOLATION,7,0,0
41.751275763,-87.566227001,0,ROBBERY,5,0,7
41.742656445,-87.632018466,0,THEFT,6,0,3
41.98287878,-87.791440835,0,BATTERY,3,0,4
41.873806289,-87.694728011,1,BATTERY,1,0,1
41.743445022,-87.60137277,1,BATTERY,5,0,3
41.741341843,-87.722867646,0,MOTOR VEHICLE THEFT,7,0,0
41.844275055,-87.722939788,0,ASSAULT,1,0,1
41.906995173,-87.72765477,0,THEFT,1,0,1
41.794324712,-87.70480295,0,ROBBERY,7,0,0
41.887966168,-87.634790696,0,THEFT,0,0,6
41.900506368,-87.746941963,0,BATTERY,1,0,1
41.928001748,-87.735937638,1,BATTERY,1,0,1
41.865767666,-87.654416695,0,DECEPTIVE PRACTICE,0,0,6
41.899828872,-87.727447003,0,WEAPONS VIOLATION,1,0,1
41.868435518,-87.625846844,0,CRIMINAL DAMAGE,0,0,6
41.785446192,-87.726614799,0,BATTERY,7,0,0
41.899734047,-87.624142375,0,THEFT,0,0,6
41.781319984,-87.736274472,0,BATTERY,7,0,0
41.869332042,-87.687168918,0,THEFT,1,0,1
41.801868739,-87.703797654,0,THEFT,7,0,0
41.759738873,-87.590826076,0,OTHER OFFENSE,5,0,7
41.873214765,-87.718078564,0,BATTERY,1,0,1
41.881512491,-87.630869346,0,BATTERY,0,0,6
41.947174322,-87.657505262,0,DECEPTIVE PRACTICE,4,0,2
41.920067816,-87.712587436,0,BURGLARY,1,0,1
41.953885576,-87.65453007,0,BATTERY,4,0,2
41.781684975,-87.58785976,0,DECEPTIVE PRACTICE,5,0,7
41.867594217,-87.666402762,0,CRIMINAL DAMAGE,0,0,6
41.763846222,-87.579316872,0,THEFT,5,0,7
41.868541914,-87.639235361,0,DECEPTIVE PRACTICE,0,0,6
41.720100286,-87.55518412,0,ASSAULT,5,0,7
41.739572035,-87.713181932,0,MOTOR VEHICLE THEFT,7,0,0
41.761167835,-87.629947633,0,BATTERY,2,0,3
41.753273789,-87.650175839,0,THEFT,6,0,5
41.878405476,-87.760238407,0,THEFT,3,0,1
41.877578503,-87.629282088,0,DECEPTIVE PRACTICE,0,0,6
41.871730557,-87.716624152,0,BURGLARY,1,0,1
41.709100495,-87.566941031,0,MOTOR VEHICLE THEFT,5,0,7
41.925160357,-87.667394686,1,BATTERY,4,0,2
41.769329199,-87.722521726,0,BATTERY,7,0,0
41.877851463,-87.736067119,0,ASSAULT,1,0,1
41.726981844,-87.632166985,0,ASSAULT,6,0,5
41.794861031,-87.71462587,0,THEFT,7,0,0
41.767245969,-87.57632989,0,THEFT,5,0,7
41.921343993,-87.77684873,0,BATTERY,3,0,4
41.707455893,-87.605663124,0,ASSAULT,6,0,5
41.885347387,-87.627929824,0,THEFT,0,0,6
41.961802721,-87.710711803,0,MOTOR VEHICLE THEFT,4,0,1
41.919104365,-87.694533773,0,INTIMIDATION,1,0,1
41.960163781,-87.704550923,0,DECEPTIVE PRACTICE,4,0,1
41.78743475,-87.739543529,0,ROBBERY,7,0,0
41.718578104,-87.661927654,1,BATTERY,6,0,5
41.996679116,-87.748340757,0,BURGLARY,3,0,4
41.801733644,-87.6013516,0,THEFT,2,0,3
41.747708205,-87.561315035,0,THEFT,5,0,7
41.74927985,-87.65977186,0,SEX OFFENSE,6,0,0
41.840565492,-87.626840187,0,THEFT,0,0,3
41.694393036,-87.624121555,1,WEAPONS VIOLATION,6,0,5
41.966669657,-87.654795172,0,DECEPTIVE PRACTICE,4,0,2
41.867806015,-87.657100939,0,CRIMINAL DAMAGE,0,0,6
41.953208969,-87.672613539,0,THEFT,4,0,2
41.751693834,-87.648920921,0,CRIMINAL DAMAGE,6,0,5
41.991508618,-87.658261407,1,ASSAULT,4,0,2
41.886668404,-87.746113681,0,ROBBERY,1,0,1
41.886778382,-87.648997736,0,CRIMINAL TRESPASS,0,0,6
41.929743818,-87.684273777,1,THEFT,4,0,2
41.871213232,-87.633548558,0,THEFT,0,0,6
42.013113175,-87.674720578,0,ASSAULT,4,0,2
42.012401657,-87.694984628,0,ASSAULT,4,0,2
41.894556302,-87.624243734,0,THEFT,0,0,6
41.909279671,-87.651060905,0,THEFT,0,0,6
41.863457443,-87.624066159,0,THEFT,0,0,6
41.895476966,-87.71466578,1,NARCOTICS,1,0,1
41.879123755,-87.652997472,0,MOTOR VEHICLE THEFT,0,0,6
41.785848109,-87.607582382,0,ASSAULT,2,0,3
41.888563605,-87.752919981,1,WEAPONS VIOLATION,1,0,1
41.904876139,-87.714185654,0,ASSAULT,1,0,1
41.944492675,-87.672019846,0,THEFT,4,0,2
41.889741913,-87.765198001,0,THEFT,3,0,1
42.004790901,-87.670575279,0,OTHER OFFENSE,4,0,2
41.859663681,-87.62564987,1,WEAPONS VIOLATION,0,0,3
41.974085476,-87.657754064,0,ASSAULT,4,0,2
41.801313866,-87.621010957,1,BATTERY,2,0,3
41.854297534,-87.73291301,0,ASSAULT,1,0,1
41.91058325,-87.726353375,1,THEFT,1,0,1
41.792210574,-87.619160878,0,CRIMINAL DAMAGE,2,0,3
41.883376682,-87.627874384,0,THEFT,0,0,6
41.780440222,-87.705602174,0,BATTERY,7,0,0
41.974342386,-87.74693446,0,THEFT,3,0,4
41.775889548,-87.615518198,0,BATTERY,2,0,3
41.931662544,-87.791823102,0,MOTOR VEHICLE THEFT,3,0,4
41.998568957,-87.677111021,0,THEFT,4,0,2
41.758081,-87.586120849,0,ASSAULT,5,0,7
41.782398888,-87.68617622,0,ASSAULT,7,0,0
41.90701768,-87.668240853,0,DECEPTIVE PRACTICE,0,0,2
41.853633845,-87.734570978,0,CRIMINAL DAMAGE,1,0,1
41.876932377,-87.738227419,0,SEX OFFENSE,1,0,1
41.675410521,-87.628590726,0,BATTERY,6,0,5
41.820572887,-87.665262014,1,NARCOTICS,7,0,0
41.927032603,-87.761177769,0,THEFT,3,0,1
41.94933263,-87.64847244,0,THEFT,4,0,2
41.750149741,-87.644030326,1,BATTERY,6,0,5
41.765722065,-87.614660173,1,WEAPONS VIOLATION,2,0,3
41.820291476,-87.691470264,0,THEFT,7,0,0
41.90444426,-87.640507042,0,ASSAULT,0,0,6
41.976290414,-87.905227221,0,CRIMINAL DAMAGE,3,1,4
41.894282641,-87.724829222,1,BATTERY,1,0,1
41.89613737,-87.663149102,1,BURGLARY,0,0,6
41.903360814,-87.632903755,1,NARCOTICS,0,0,6
41.691162003,-87.534074039,0,CRIMINAL DAMAGE,5,0,7
41.910590383,-87.739792225,0,THEFT,1,0,1
41.763865944,-87.673507735,0,ASSAULT,7,0,0
41.980371366,-87.672182016,0,THEFT,4,0,2
41.781734181,-87.608413399,0,WEAPONS VIOLATION,2,0,3
41.726607965,-87.629815527,0,BATTERY,6,0,5
41.971571423,-87.655364619,0,DECEPTIVE PRACTICE,4,0,2
41.730932574,-87.554042253,0,ASSAULT,5,0,7
41.787286841,-87.696060399,0,THEFT,7,0,0
41.824372322,-87.642299212,0,CRIMINAL DAMAGE,2,0,3
41.94044868,-87.651081589,0,THEFT,4,0,2
41.775899951,-87.611921604,0,ASSAULT,2,0,3
41.956231031,-87.710538098,0,THEFT,4,0,1
41.925563482,-87.641814612,1,BURGLARY,0,0,2
41.876619193,-87.758087946,0,BATTERY,1,0,1
41.991262667,-87.660305558,0,THEFT,4,0,2
41.779618724,-87.653822953,0,THEFT,2,0,0
41.763481273,-87.566470168,0,ASSAULT,5,0,7
41.924228431,-87.747117979,0,DECEPTIVE PRACTICE,3,0,1
41.77867269,-87.648403155,0,THEFT,2,0,0
41.917078812,-87.756695962,1,BATTERY,3,0,1
41.884650262,-87.627915459,0,THEFT,0,0,6
41.949292379,-87.649546279,0,BATTERY,4,0,2
41.791544829,-87.673018596,0,OTHER OFFENSE,7,0,0
41.989984657,-87.660907565,0,CRIMINAL DAMAGE,4,0,2
41.885838321,-87.725812775,1,WEAPONS VIOLATION,1,0,1
42.015414421,-87.684157771,0,THEFT,4,0,2
41.944392479,-87.747017844,0,BATTERY,3,0,4
41.754878573,-87.722171321,0,THEFT,7,0,0
41.92510186,-87.671992307,0,THEFT,4,0,2
42.007961462,-87.662719889,0,OTHER OFFENSE,4,0,2
41.874906924,-87.694269095,0,BURGLARY,1,0,1
41.806904805,-87.621147093,0,DECEPTIVE PRACTICE,2,0,3
41.948533921,-87.647988403,0,THEFT,4,0,2
41.756227932,-87.636224774,1,BATTERY,2,0,3
41.910676312,-87.649187069,0,THEFT,0,0,6
41.736345716,-87.585636406,1,BATTERY,5,0,7
41.87683815,-87.634320718,0,THEFT,0,0,6
41.852002281,-87.688672081,0,THEFT,1,0,1
41.954507152,-87.653372774,0,THEFT,4,0,2
41.731596994,-87.654428225,0,BURGLARY,6,0,5
41.777420765,-87.730052382,0,WEAPONS VIOLATION,7,0,0
41.862126562,-87.719352273,1,OTHER OFFENSE,1,0,1
41.804133114,-87.703859846,1,ASSAULT,7,0,0
41.74052956,-87.7106005,1,OTHER OFFENSE,7,0,0
41.931574051,-87.711516699,0,THEFT,1,0,1
42.01041188,-87.661288553,0,BATTERY,4,0,2
41.857827963,-87.661317383,1,OTHER NARCOTIC VIOLATION,0,0,6
41.654974814,-87.547146046,0,ROBBERY,5,0,7
41.761040381,-87.633343084,0,CRIMINAL DAMAGE,2,0,3
41.792090686,-87.622396554,0,THEFT,2,0,3
41.772617568,-87.635886035,0,CRIMINAL DAMAGE,2,0,0
41.734660759,-87.731441919,0,MOTOR VEHICLE THEFT,7,0,0
41.812472959,-87.705359204,0,BATTERY,7,0,0
41.877565688,-87.684893829,0,CRIMINAL TRESPASS,1,0,1
41.736906629,-87.586223454,0,ASSAULT,5,0,7
41.902035293,-87.692573394,0,MOTOR VEHICLE THEFT,1,0,2
41.74258524,-87.665671642,0,ASSAULT,6,0,0
41.691576492,-87.700092488,0,ASSAULT,6,0,0
41.862531403,-87.724260317,0,ASSAULT,1,0,1
41.779605366,-87.654813009,0,CRIMINAL DAMAGE,2,0,0
41.965599095,-87.720613772,0,ROBBERY,4,0,1
41.902670403,-87.629946882,0,OTHER OFFENSE,0,0,6
41.881556538,-87.627758535,0,THEFT,0,0,6
41.949641515,-87.664088791,0,BATTERY,4,0,2
41.797126128,-87.651312944,0,ASSAULT,2,0,0
41.997132724,-87.676452554,0,MOTOR VEHICLE THEFT,4,0,2
41.937804676,-87.755347856,0,BATTERY,3,0,4
41.876571205,-87.720686463,0,CRIMINAL DAMAGE,1,0,1
41.895140898,-87.624255632,0,DECEPTIVE PRACTICE,0,0,6
41.6915247,-87.641141686,0,MOTOR VEHICLE THEFT,6,0,5
41.959286683,-87.650450514,0,CRIMINAL TRESPASS,4,0,2
41.748418256,-87.631816504,0,OTHER OFFENSE,6,0,3
41.968234567,-87.728571616,1,DECEPTIVE PRACTICE,4,0,1
41.876417008,-87.626045226,1,THEFT,0,0,6
41.78012899,-87.68611105,0,BATTERY,7,0,0
42.014916478,-87.670970618,0,DECEPTIVE PRACTICE,4,0,2
41.775336112,-87.702147145,1,NARCOTICS,7,0,0
41.764249351,-87.584308186,1,BATTERY,5,0,7
41.729807974,-87.662887806,0,CRIMINAL DAMAGE,6,0,5
41.727160198,-87.573042057,0,THEFT,5,0,7
41.939994695,-87.754284228,0,CRIMINAL DAMAGE,3,0,4
41.976390675,-87.655438546,0,THEFT,4,0,2
41.882539542,-87.627850543,0,THEFT,0,0,6
41.762390218,-87.645552416,0,CRIMINAL DAMAGE,2,0,0
41.752942928,-87.553387599,0,DECEPTIVE PRACTICE,5,0,7
41.966817165,-87.650053869,0,THEFT,4,0,2
41.873510659,-87.720554136,0,BATTERY,1,0,1
41.757327195,-87.644213747,0,THEFT,6,0,5
41.995391194,-87.755206002,0,DECEPTIVE PRACTICE,3,0,4
41.83928969,-87.642678197,0,MOTOR VEHICLE THEFT,0,0,3
41.78528946,-87.606034015,0,DECEPTIVE PRACTICE,2,0,3
41.873907046,-87.725430093,0,ROBBERY,1,0,1
41.73419593,-87.589288462,0,DECEPTIVE PRACTICE,5,0,3
41.760942883,-87.643082808,0,BATTERY,2,0,5
41.733474245,-87.641112802,0,OTHER OFFENSE,6,0,5
41.867636169,-87.704485536,0,BATTERY,1,0,1
41.955993453,-87.654584907,0,THEFT,4,0,2
41.931789011,-87.782068416,0,SEX OFFENSE,3,0,4
41.868165405,-87.62743954,1,DECEPTIVE PRACTICE,0,0,6
41.917636075,-87.683749814,0,THEFT,4,0,2
41.865241697,-87.721484832,1,NARCOTICS,1,0,1
41.948979271,-87.757011425,0,THEFT,3,0,4
41.85579548,-87.679560016,0,THEFT,1,0,1
41.77556916,-87.650753165,0,MOTOR VEHICLE THEFT,2,0,0
41.943284138,-87.755199126,0,DECEPTIVE PRACTICE,3,0,4
41.786783332,-87.62064015,0,WEAPONS VIOLATION,2,0,3
41.933345583,-87.747280736,0,DECEPTIVE PRACTICE,3,0,1
41.90961465,-87.746972497,0,CRIMINAL DAMAGE,3,0,1
42.001577279,-87.657367666,0,BATTERY,4,0,2
41.806939964,-87.727229988,0,ARSON,7,0,0
41.802101704,-87.587747851,0,THEFT,2,0,3
41.816727141,-87.74005074,0,BURGLARY,7,0,0
41.963496187,-87.710765176,0,BATTERY,4,0,1
41.798220324,-87.746048994,0,BATTERY,7,0,0
41.793924612,-87.673580917,0,THEFT,7,0,0
41.890013771,-87.631705393,0,THEFT,0,0,6
41.881348623,-87.674525788,0,THEFT,0,0,1
41.835378954,-87.634034466,1,ASSAULT,0,0,3
41.903335161,-87.668282746,0,ASSAULT,0,0,2
41.883054096,-87.751478907,0,BATTERY,1,0,1
41.722168296,-87.632164372,0,OTHER OFFENSE,6,0,5
41.949879354,-87.653194041,0,CRIMINAL SEXUAL ASSAULT,4,0,2
41.909246509,-87.776097824,1,OTHER OFFENSE,3,0,4
42.003698719,-87.659733004,0,MOTOR VEHICLE THEFT,4,0,2
41.893287244,-87.656325368,0,THEFT,0,0,6
41.904756873,-87.662654879,0,THEFT,0,0,2
41.965072178,-87.754994831,0,BURGLARY,3,0,4
41.893469034,-87.632648229,0,THEFT,0,0,6
41.765601084,-87.68326599,0,BATTERY,7,0,0
41.877896435,-87.624310435,0,ASSAULT,0,0,6
41.761135248,-87.630900966,0,OTHER OFFENSE,2,0,3
41.90690686,-87.746049479,0,CRIMINAL DAMAGE,1,0,1
41.847420785,-87.724642233,0,ASSAULT,1,0,1
41.991349382,-87.656850554,1,CRIMINAL TRESPASS,4,0,2
41.772877757,-87.580164253,0,BATTERY,5,0,7
41.886397239,-87.707753691,0,ASSAULT,1,0,1
41.773040374,-87.611480737,0,OTHER OFFENSE,2,0,3
42.017346309,-87.675479135,0,BATTERY,4,0,2
41.874725502,-87.745055388,0,NARCOTICS,1,0,1
41.802896506,-87.606425428,0,DECEPTIVE PRACTICE,2,0,3
41.653788831,-87.598941771,1,ASSAULT,6,0,5
41.807763901,-87.602383343,0,MOTOR VEHICLE THEFT,2,0,3
41.859343764,-87.666191155,0,MOTOR VEHICLE THEFT,0,0,6
41.833949303,-87.623316894,0,BATTERY,2,0,3
41.877822179,-87.655181405,0,THEFT,0,0,6
41.976182125,-87.876421145,0,MOTOR VEHICLE THEFT,3,1,4
41.722227067,-87.662699211,0,BATTERY,6,0,5
41.670150515,-87.629632674,0,BATTERY,6,0,5
41.911387595,-87.805852428,0,CRIMINAL DAMAGE,3,0,4
41.931561803,-87.712295928,0,ASSAULT,1,0,1
41.793582028,-87.620817871,0,MOTOR VEHICLE THEFT,2,0,3
41.787810003,-87.685091425,0,BATTERY,7,0,0
41.918310395,-87.639523015,0,BATTERY,0,0,2
41.999939255,-87.708257863,1,BURGLARY,4,0,1
41.836069707,-87.613033345,0,BATTERY,2,0,3
41.885702079,-87.642031644,0,CRIMINAL DAMAGE,0,0,6
41.7547897,-87.685416469,0,THEFT,7,0,0
41.79329893,-87.66456619,0,BATTERY,7,0,0
41.766114415,-87.572039808,0,THEFT,5,0,7
41.754672682,-87.57482844,0,THEFT,5,0,7
42.00992681,-87.672269753,1,WEAPONS VIOLATION,4,0,2
41.943791624,-87.74275948,0,DECEPTIVE PRACTICE,3,0,4
41.748183087,-87.559700606,0,THEFT,5,0,7
41.940707864,-87.651288333,0,CRIMINAL TRESPASS,4,0,2
41.87972149,-87.728951587,0,BATTERY,1,0,1
41.761720991,-87.589666974,0,BATTERY,5,0,7
41.947771496,-87.674316525,0,ASSAULT,4,0,2
41.812585491,-87.622925618,0,BATTERY,2,0,3
41.834042232,-87.674368991,1,THEFT,7,0,0
41.918005953,-87.73148213,0,BATTERY,1,0,1
41.972001371,-87.717544328,0,OTHER OFFENSE,4,0,1
41.935602436,-87.720680463,0,CRIMINAL DAMAGE,1,0,1
41.884546689,-87.616947314,0,DECEPTIVE PRACTICE,0,0,6
41.863643548,-87.723878976,0,BURGLARY,1,0,1
41.976540189,-87.78232623,0,DECEPTIVE PRACTICE,3,0,4
41.938117825,-87.798446744,1,OTHER OFFENSE,3,0,4
41.783501747,-87.608452154,0,BATTERY,2,0,3
41.88810043,-87.63250491,0,THEFT,0,0,6
41.754592961,-87.741528537,1,BATTERY,7,0,0
41.76477078,-87.643016122,0,ASSAULT,2,0,0
41.67736022,-87.641893815,0,CRIMINAL DAMAGE,6,0,5
41.941925361,-87.728489484,0,ROBBERY,1,0,1
41.841289747,-87.628142362,0,ROBBERY,0,0,3
41.895140898,-87.624255632,1,THEFT,0,0,6
41.982812692,-87.694294571,0,BATTERY,4,0,2
41.875800315,-87.751335411,1,NARCOTICS,1,0,1
41.789832539,-87.658405104,0,CRIMINAL DAMAGE,2,0,0
41.652539374,-87.617965144,0,CRIMINAL DAMAGE,6,0,5
41.866063207,-87.66221138,0,CRIMINAL DAMAGE,0,0,6
41.843544056,-87.707451983,0,BATTERY,1,0,1
41.804360707,-87.586129856,0,THEFT,2,0,3
41.777714189,-87.60587031,0,CRIMINAL DAMAGE,2,0,3
41.887680583,-87.765117107,1,PUBLIC PEACE VIOLATION,3,0,1
41.65788129,-87.596040921,0,CRIMINAL DAMAGE,6,0,5
41.814131573,-87.626210017,0,MOTOR VEHICLE THEFT,2,0,3
41.75284281,-87.558464582,0,OTHER OFFENSE,5,0,7
42.002282312,-87.670505657,1,BATTERY,4,0,2
41.877017083,-87.731312409,0,OTHER OFFENSE,1,0,1
41.805679494,-87.58425861,0,ASSAULT,2,0,3
41.728084315,-87.656762174,0,CRIMINAL DAMAGE,6,0,5
41.959828141,-87.709425808,0,BATTERY,4,0,1
41.859815277,-87.623977927,0,DECEPTIVE PRACTICE,0,0,3
41.972101049,-87.654899332,0,MOTOR VEHICLE THEFT,4,0,2
41.881756669,-87.686445186,0,ROBBERY,1,0,1
41.845409256,-87.64037729,1,OTHER OFFENSE,0,0,3
41.879665142,-87.704654033,0,ASSAULT,1,0,1
41.932191946,-87.64474923,0,THEFT,0,0,2
41.79486342,-87.664608602,0,BATTERY,7,0,0
41.878359746,-87.694862606,0,BATTERY,1,0,1
41.851393305,-87.723903515,0,THEFT,1,0,1
41.852493511,-87.632005481,0,THEFT,0,0,3
41.921319629,-87.732795843,0,OTHER OFFENSE,1,0,1
41.733812337,-87.611322952,0,ASSAULT,6,0,3
41.747740797,-87.717577727,0,CRIMINAL DAMAGE,7,0,0
41.915969794,-87.675940778,0,BATTERY,4,0,2
41.761395416,-87.655481375,0,CRIMINAL DAMAGE,6,0,0
41.989187404,-87.69084305,0,ASSAULT,4,0,2
41.87766908,-87.629284766,0,CRIMINAL SEXUAL ASSAULT,0,0,6
41.994246188,-87.680845112,0,BATTERY,4,0,2
41.990159786,-87.726830225,0,ASSAULT,4,0,1
42.018527314,-87.690183466,0,THEFT,4,0,2
42.018388759,-87.675898955,0,THEFT,4,0,2
41.941851801,-87.645700211,0,THEFT,4,0,2
41.739662581,-87.646586429,0,CRIMINAL DAMAGE,6,0,5
41.928001461,-87.735882518,0,CRIMINAL TRESPASS,1,0,1
41.850745416,-87.729573117,0,ASSAULT,1,0,1
41.806209556,-87.662473296,0,BATTERY,7,0,0
41.926876659,-87.735418966,0,CRIMINAL SEXUAL ASSAULT,1,0,1
41.874095762,-87.673124235,0,CRIMINAL DAMAGE,0,0,6
41.720815365,-87.640765162,0,OTHER OFFENSE,6,0,5
41.774268989,-87.646254049,0,SEX OFFENSE,2,0,0
41.729843669,-87.662891098,0,BATTERY,6,0,5
41.699853383,-87.624870822,0,MOTOR VEHICLE THEFT,6,0,5
41.759074654,-87.641820016,0,OTHER OFFENSE,2,0,5
41.878011115,-87.620670248,0,CRIMINAL DAMAGE,0,0,6
41.777687112,-87.601606783,0,THEFT,2,0,3
41.782610109,-87.702941112,1,NARCOTICS,7,0,0
41.893469034,-87.632648229,1,THEFT,0,0,6
41.699576597,-87.60734484,0,MOTOR VEHICLE THEFT,6,0,5
41.749983535,-87.652515799,0,ASSAULT,6,0,5
41.84828329,-87.693979932,0,THEFT,1,0,1
41.868034106,-87.639215155,0,DECEPTIVE PRACTICE,0,0,6
41.894272651,-87.726052394,0,OFFENSE INVOLVING CHILDREN,1,0,1
41.740016178,-87.62348787,0,THEFT,6,0,5
41.867123749,-87.721389788,0,CRIMINAL DAMAGE,1,0,1
41.859662639,-87.644892834,0,CRIMINAL DAMAGE,0,0,6
41.903931582,-87.629308553,0,THEFT,0,0,6
41.884514051,-87.674276601,0,CRIMINAL DAMAGE,0,0,1
41.88165105,-87.65529148,0,CRIMINAL TRESPASS,0,0,6
41.920802923,-87.643750994,0,CRIMINAL DAMAGE,0,0,2
41.797179556,-87.642800457,0,OTHER OFFENSE,2,0,0
41.823743388,-87.624207463,0,THEFT,2,0,3
41.806719776,-87.60650325,0,THEFT,2,0,3
41.8764974,-87.648362037,0,CRIMINAL DAMAGE,0,0,6
41.933474653,-87.647693928,0,THEFT,0,0,2
41.800489031,-87.60284745,0,MOTOR VEHICLE THEFT,2,0,3
41.780876162,-87.774050153,0,THEFT,7,0,0
41.791057182,-87.685212723,0,CRIMINAL TRESPASS,7,0,0
41.896065069,-87.625486884,0,THEFT,0,0,6
41.938015811,-87.745584039,0,THEFT,3,0,1
41.885393253,-87.663547848,0,THEFT,0,0,6
41.69736919,-87.615930653,0,BATTERY,6,0,5
41.886146944,-87.624524028,0,BATTERY,0,0,6
41.73443509,-87.604768811,1,BATTERY,5,0,3
41.759199622,-87.623166542,0,THEFT,2,0,3
41.761540011,-87.610326786,1,BATTERY,2,0,3
41.780439401,-87.603727666,0,ASSAULT,2,0,3
41.950453457,-87.649592688,0,THEFT,4,0,2
41.757750788,-87.607818408,0,THEFT,2,0,3
41.673548279,-87.616795523,0,BATTERY,6,0,5
41.773220556,-87.688365436,0,CRIMINAL DAMAGE,7,0,0
41.778512133,-87.693375564,0,BATTERY,7,0,0
41.83981113,-87.617141911,1,BATTERY,2,0,3
41.794828373,-87.580442725,1,WEAPONS VIOLATION,5,0,3
41.869004899,-87.684146932,0,THEFT,1,0,1
41.765791439,-87.572582463,0,ASSAULT,5,0,7
41.86558156,-87.70313629,0,ASSAULT,1,0,1
41.794347692,-87.623479103,0,CRIMINAL TRESPASS,2,0,3
41.764345539,-87.575125055,0,THEFT,5,0,7
41.68985501,-87.624299546,1,NARCOTICS,6,0,5
41.82018407,-87.686023366,1,CRIMINAL TRESPASS,7,0,0
41.77077466,-87.583792377,0,ROBBERY,5,0,7
41.858449191,-87.695670058,0,ASSAULT,1,0,1
41.999659094,-87.683019265,0,OTHER OFFENSE,4,0,2
41.895002616,-87.654503837,0,DECEPTIVE PRACTICE,0,0,6
41.863772399,-87.708029355,0,ASSAULT,1,0,1
41.938751945,-87.752729725,0,THEFT,3,0,4
41.891691875,-87.69005076,0,THEFT,1,0,2
41.940458845,-87.791465667,0,THEFT,3,0,4
41.675523891,-87.641832941,0,BATTERY,6,0,5
41.70810231,-87.62167831,0,THEFT,6,0,5
41.943790114,-87.679680005,0,MOTOR VEHICLE THEFT,4,0,2
41.87839417,-87.772961989,0,CRIMINAL DAMAGE,3,0,1
41.747936098,-87.682799272,1,ASSAULT,7,0,0
41.921606723,-87.665528263,0,THEFT,4,0,2
41.891107481,-87.763874736,1,NARCOTICS,3,0,1
41.858599563,-87.674183011,0,HOMICIDE,0,0,6
41.789457355,-87.671749265,0,ASSAULT,7,0,0
41.660430564,-87.550764877,0,DECEPTIVE PRACTICE,5,0,7
41.931698138,-87.645232297,0,OTHER OFFENSE,0,0,2
41.680309284,-87.637165561,0,THEFT,6,0,5
41.965481969,-87.640188069,0,THEFT,4,0,2
41.817748687,-87.723929123,0,THEFT,7,0,0
41.8093212,-87.620493094,0,ROBBERY,2,0,3
41.746832643,-87.655227828,0,CRIMINAL DAMAGE,6,0,5
41.910570514,-87.67187781,0,BATTERY,0,0,2
41.748303671,-87.5507613,0,MOTOR VEHICLE THEFT,5,0,7
41.930896787,-87.697587655,0,CRIMINAL DAMAGE,4,0,1
