Hour,Day_Num,Month,Is_Weekend,Is_Night,Crime_Severity_Score,Latitude,Longitude,District,Ward,Beat,Community Area,Arrest,Domestic,PC1,PC2,Primary_Type
7,5,4,1,0,4,41.782305334,-87.693480841,8,16,825,66,1,0,-1.1686154010582666,1.682929406200742,INTERFERENCE WITH PUBLIC OFFICER
0,4,7,0,1,5,41.760233182,-87.67219614,7,17,735,67,1,0,-1.5818995485812837,0.262553154625651,CRIMINAL TRESPASS
17,5,9,1,0,6,41.883221997,-87.625926112,1,34,111,32,1,0,-0.9067714628009219,1.6074460761166387,DECEPTIVE PRACTICE
13,5,10,1,0,6,41.883161729,-87.644908705,1,34,121,28,0,1,-0.9042734109826128,1.9085103819438738,BATTERY
22,2,7,0,1,6,41.877470199,-87.678222877,12,27,1225,28,0,1,0.38959609840316123,-0.40322311669379873,MOTOR VEHICLE THEFT
15,5,1,1,0,4,41.866227446,-87.721075261,10,24,1011,29,1,0,0.49600703443034083,1.5793875053266413,BATTERY
10,4,5,0,0,3,41.879381337,-87.634201201,1,42,122,32,0,0,-0.5588573463932567,-0.34557583195293684,THEFT
12,4,3,0,0,3,41.996270575,-87.739853902,17,39,1711,12,0,0,2.8587047697666117,-0.3284013484282749,THEFT
0,2,8,0,1,7,41.74574008,-87.664535966,6,17,614,71,0,0,-1.978055973884979,-0.2891104239160344,BATTERY
16,1,10,0,0,2,41.740070201,-87.555122612,4,10,423,46,0,0,-2.5004096161141747,-1.513802700764376,MOTOR VEHICLE THEFT
21,2,3,0,1,6,41.658011951,-87.597587374,5,10,533,54,0,1,-2.9611259491290616,-0.36693961786224993,THEFT
1,2,12,0,1,5,41.78221809,-87.606820356,3,20,313,42,1,0,-1.87722508159504,-0.49224958643157435,OTHER OFFENSE
15,5,9,1,0,6,41.799490663,-87.593499384,2,4,234,41,1,0,-2.416824684619884,1.652897542501917,DECEPTIVE PRACTICE
12,1,2,0,0,4,41.862853002,-87.71562282,10,24,1011,29,1,0,0.4077676750080506,-1.2850965058341393,WEAPONS VIOLATION
14,4,2,0,0,5,41.788859312,-87.644242833,7,16,711,68,0,0,-1.6300857568248472,-0.2064818624349457,BATTERY
10,5,12,1,0,5,41.930582703,-87.75008432,25,31,2521,19,0,0,3.1856193535935735,1.6872688082825564,THEFT
13,0,10,0,0,2,41.709804324,-87.642908658,22,21,2232,73,0,0,-0.005583348633346434,-1.7634221874047726,NARCOTICS
22,1,12,0,1,2,41.88663272,-87.685874508,12,27,1223,28,1,0,0.7603564342221881,-1.273209752998322,THEFT
14,4,3,0,0,3,41.860106149,-87.711581845,10,24,1021,29,0,0,0.41819019416604547,-0.34147812023067425,BATTERY
23,1,11,0,1,3,41.983670812,-87.657262868,20,48,2022,77,0,0,1.9026080485480799,-1.21099206163803,BATTERY
0,2,10,0,1,3,41.896774009,-87.640942565,18,27,1823,8,0,0,1.60381449740512,-0.591515583877786,THEFT
1,5,9,1,1,6,41.858115718,-87.713965144,10,24,1021,29,0,1,0.15378299752617378,2.414769823135197,BATTERY
23,0,7,0,1,6,41.777467749,-87.615555593,3,20,312,69,0,0,-2.3143682432078045,-1.34428859628189,THEFT
17,3,2,0,0,6,41.829929212,-87.724198877,10,22,1031,30,1,1,0.005290941921494289,-0.28226612029153186,BATTERY
17,4,10,0,0,6,41.833139425,-87.615319213,2,4,211,35,0,0,-2.0728270615582653,-0.23369380599536665,THEFT
7,0,1,0,0,4,41.777157194,-87.702440917,8,14,823,66,1,0,-1.2420023583458053,-1.5407871738001089,THEFT
16,4,3,0,0,3,41.652577117,-87.610836736,5,10,533,54,0,0,-2.6315915339806355,-0.36409551227617426,MOTOR VEHICLE THEFT
17,1,12,0,0,3,41.994671303,-87.722700385,17,50,1711,13,0,0,3.0402045855319697,-1.4633224548384451,THEFT
12,1,2,0,0,6,41.989243623,-87.665119726,20,48,2013,77,0,0,1.900982752951274,-1.1588134149722018,THEFT
7,4,1,0,0,4,41.878885005,-87.724373109,11,28,1122,26,1,0,0.8517510883665249,-0.19213749680355227,BATTERY
3,3,7,0,1,3,41.87845862,-87.75605552,15,29,1522,25,0,0,1.5731614720631215,-0.2365652643692277,CRIMINAL TRESPASS
0,1,6,0,1,3,41.736668489,-87.570859819,4,8,412,48,0,0,-2.5710945998161305,-0.9162969828739712,BURGLARY
20,1,10,0,1,5,41.913177726,-87.754210718,25,37,2533,25,0,0,3.168906034466312,-1.0101433125100674,NARCOTICS
15,6,9,1,0,5,41.752103932,-87.619796203,6,6,623,69,0,0,-2.371007453327975,1.9671033474658888,BATTERY
0,1,6,0,1,5,41.882947966,-87.691879124,12,27,1222,28,0,0,0.6812258406476885,-0.7735288960036855,CRIMINAL DAMAGE
5,0,5,0,1,3,41.998434142,-87.677049865,24,50,2412,2,0,0,3.8553436296239445,-1.327701020927137,BATTERY
19,6,6,1,0,6,41.783955095,-87.765623201,8,13,812,64,0,0,-0.8866783487993933,2.03105904103026,THEFT
16,1,4,0,0,5,41.702265861,-87.536492578,4,10,432,52,0,0,-2.9687741764046116,-1.2966987306719728,ASSAULT
11,5,1,1,0,3,41.780710146,-87.764273249,8,13,812,64,0,0,-0.8117681238534674,1.6116931583931366,MOTOR VEHICLE THEFT
23,6,8,1,1,3,41.885098383,-87.687770257,12,27,1222,28,0,0,0.778495170705286,2.0433110119857663,INTERFERENCE WITH PUBLIC OFFICER
20,1,11,0,1,5,41.735485225,-87.642380879,22,21,2223,71,1,0,0.046201269984269655,-1.0163137647594302,BURGLARY
10,5,4,1,0,6,41.851423549,-87.732771047,10,22,1013,29,0,1,0.18594866746938235,2.016555025738127,BATTERY
16,1,7,0,0,6,41.980540569,-87.820684986,16,41,1613,10,1,1,2.9182676172444117,-0.9715091404122359,BATTERY
15,3,5,0,0,6,41.758125035,-87.605376887,6,6,624,69,0,0,-2.4776884809607096,-0.5118882510439107,MOTOR VEHICLE THEFT
3,4,12,0,1,2,41.97277767,-87.725726451,17,39,1712,14,0,0,2.627668986864174,-0.0034511794097403467,THEFT
21,0,6,0,1,6,41.874062086,-87.625986741,1,4,123,32,0,0,-1.8980142047652266,-1.3295674764941177,THEFT
9,3,2,0,0,6,41.735127203,-87.545784616,4,10,424,46,0,1,-2.848989236230705,-0.21334958408631696,THEFT
9,2,7,0,0,6,41.765344578,-87.635334338,7,6,732,68,0,0,-2.13794501236297,-0.778821397906234,BATTERY
0,4,2,0,1,2,41.923058491,-87.767173412,25,36,2515,19,0,0,3.4643575595042617,0.10255919353266858,THEFT
9,4,8,0,0,6,41.810590063,-87.622870636,2,3,215,38,0,1,-2.3862259908502996,0.1208679290847729,BATTERY
3,3,11,0,1,6,41.870921883,-87.709167626,11,24,1134,27,0,0,0.49243509135552926,-0.07233727035860282,WEAPONS VIOLATION
17,1,3,0,0,5,41.965038184,-87.768004263,16,45,1622,15,0,0,2.7969810096704726,-1.2810295469713255,BATTERY
10,2,7,0,0,3,41.854963672,-87.627133239,1,3,131,33,0,0,-1.9174391940978703,-1.0156945959539452,BATTERY
3,5,9,1,1,6,41.76946214,-87.6712216,7,17,726,67,0,1,-1.7270051554700805,2.40038378864032,THEFT
5,1,7,0,1,6,41.91789996,-87.748678675,25,26,2522,19,0,1,2.7225308114774958,-0.5051507420975155,THEFT
20,5,2,1,1,2,41.856803223,-87.662062263,12,25,1233,31,0,0,0.4300233335219263,1.69284251085023,CRIMINAL DAMAGE
4,6,9,1,1,3,41.752247917,-87.612527332,6,6,624,69,0,0,-2.3631427450435742,2.2846761714336674,THEFT
16,0,9,0,0,5,41.747504196,-87.673950141,6,18,611,71,1,1,-1.9818591855804863,-1.3839807575010799,CRIMINAL SEXUAL ASSAULT
17,0,4,0,0,6,41.923783122,-87.778448036,25,30,2512,19,0,0,3.2184634261840084,-1.534079986690728,THEFT
4,3,8,0,1,6,41.79371832,-87.622440909,2,20,231,40,1,1,-2.000351499703266,0.1367175185940585,THEFT
9,1,3,0,0,3,41.990615196,-87.683188577,24,40,2413,2,0,0,3.5727468911230837,-1.3316573373217067,MOTOR VEHICLE THEFT
23,0,8,0,1,3,41.999954573,-87.693604349,24,50,2412,2,0,0,3.9551167765950623,-1.5564883249950197,THEFT
11,4,3,0,0,3,41.930906002,-87.644017035,19,43,1935,7,0,0,2.462782444009826,-0.33954552265919125,CRIMINAL DAMAGE
20,2,4,0,1,7,41.920936501,-87.682625034,14,32,1432,22,0,0,1.2768219298187986,-0.5501462961375925,ASSAULT
10,1,1,0,0,7,41.70807839,-87.627142695,5,9,511,49,0,0,-2.3629839180287027,-1.054521465048474,CRIMINAL SEXUAL ASSAULT
5,3,7,0,1,3,41.728663621,-87.619165434,6,6,634,49,0,0,-2.1450121134734155,-0.2765195042568531,THEFT
9,1,10,0,0,3,41.821485214,-87.608438475,2,4,214,38,0,0,-2.1363508381805194,-1.357148545110202,WEAPONS VIOLATION
19,5,4,1,0,6,41.890243266,-87.631089546,18,42,1831,8,0,0,1.9418690629127942,1.6199322556898343,THEFT
14,4,8,0,0,6,41.744129011,-87.544256527,4,10,424,46,1,1,-2.815632666945784,0.034674510205375646,CRIMINAL DAMAGE
9,1,8,0,0,3,41.729618252,-87.551244573,4,10,423,46,0,0,-2.6046676053092033,-1.355210647732911,OTHER OFFENSE
8,2,1,0,0,2,41.937684196,-87.642642956,19,44,1934,6,0,0,2.561111004985274,-1.0473962601050453,THEFT
14,1,12,0,0,3,41.758214815,-87.624119338,6,6,623,69,0,0,-2.3010996801368173,-1.3998253011369128,THEFT
13,1,10,0,0,4,41.868097353,-87.716659073,11,24,1133,29,1,0,0.5634031619996595,-1.3262636486663644,BATTERY
19,5,4,1,0,7,41.750934303,-87.626365331,6,6,623,69,0,0,-2.3967185490567204,1.7250672468646957,MOTOR VEHICLE THEFT
0,5,3,1,1,5,41.711819657,-87.649040082,22,21,2232,73,0,0,-0.017654603278790218,2.171700024226291,DECEPTIVE PRACTICE
13,0,9,0,0,5,41.836961082,-87.65952478,9,11,913,60,1,0,-1.1007292458553644,-1.5987557548030107,THEFT
4,2,7,0,1,3,41.801355133,-87.645341277,9,20,935,61,0,0,-1.0329368024835217,-0.6065519704835741,THEFT
16,2,9,0,0,4,41.866182365,-87.724467971,11,24,1132,29,1,0,0.6040122042409408,-1.0141913823942412,BATTERY
11,1,9,0,0,2,41.962481059,-87.708282174,17,33,1724,14,0,0,2.314541650472287,-1.4334864936604463,BURGLARY
1,3,11,0,1,6,41.873069862,-87.748110733,15,29,1533,25,0,1,1.2367882550628935,0.20732331530486822,ASSAULT
18,2,6,0,0,3,41.985100111,-87.661396663,20,48,2013,77,0,0,1.9530295241819198,-1.0998425520033275,ASSAULT
1,2,12,0,1,3,41.956272914,-87.64574741,19,46,1915,3,0,0,2.698930307792131,-0.6275756639273016,BATTERY
12,5,9,1,0,6,41.849307399,-87.701508594,10,25,1033,30,0,1,0.07817530766442718,1.9626509460230344,BATTERY
15,5,8,1,0,7,42.004893586,-87.660864649,24,49,2432,1,0,0,3.721197990988415,1.7170921002273158,THEFT
18,1,7,0,0,3,41.963070794,-87.655984213,19,46,1913,3,1,0,2.8163379579876797,-1.4817100081259327,WEAPONS VIOLATION
3,3,5,0,1,3,41.772820777,-87.575256204,3,5,331,43,0,0,-2.4764639700003306,-0.2676747114487974,ROBBERY
16,2,8,0,0,6,41.859836913,-87.70296877,10,24,1022,29,0,0,0.255798260653441,-0.8791143967642344,BATTERY
10,3,1,0,0,3,41.944139315,-87.727329071,17,30,1732,21,0,0,2.123106160076902,-0.6288226816579074,BATTERY
13,1,6,0,0,5,41.730000924,-87.602708728,6,8,633,44,0,0,-2.1444323964827703,-1.2492192047083055,BATTERY
5,2,5,0,1,3,41.794583557,-87.708485965,8,14,822,63,0,0,-1.0571656233886333,-0.5888098789344192,BATTERY
15,2,4,0,0,2,41.694148281,-87.623150288,5,9,513,49,1,0,-2.292135659271534,-1.1169846515556616,CRIMINAL DAMAGE
17,0,3,0,0,3,41.873435105,-87.726481003,11,24,1132,26,0,0,0.7330147940321676,-1.7465086557225242,ROBBERY
12,3,12,0,0,3,41.965972307,-87.648731817,19,46,1914,3,0,0,2.784661673479571,-0.7340155185460848,BATTERY
12,5,12,1,0,3,41.895140898,-87.624255632,18,2,1834,8,0,0,0.8038545725386015,1.5025793381438313,BURGLARY
18,1,9,0,0,5,41.881217483,-87.730589961,11,28,1115,26,0,0,0.8334346117432344,-1.311115250704304,OTHER OFFENSE
1,5,7,1,1,6,41.781293251,-87.60595085,3,20,313,42,1,1,-2.0423802349739044,2.3865704293566754,THEFT
14,6,10,1,0,6,41.874885305,-87.737725014,11,28,1131,26,1,1,0.6936748256861074,2.274260942523702,BATTERY
4,5,12,1,1,5,42.013739858,-87.676333211,24,49,2424,1,0,0,3.885762316084681,2.0255785553538446,BATTERY
7,2,8,0,0,5,41.774233665,-87.588195342,3,5,321,42,0,0,-2.447157442247699,-0.8517039640887527,BATTERY
16,6,9,1,0,6,41.713744843,-87.644225315,22,21,2232,73,1,1,-0.22096420426049104,2.276899130426152,BATTERY
5,0,7,0,1,7,41.749563761,-87.68527846,8,18,835,70,0,0,-1.5373872391032415,-1.025184258077665,ASSAULT
15,2,1,0,0,3,41.86821682,-87.6304532,1,34,123,32,0,0,-0.8747178241990032,-1.0734230985310587,OTHER OFFENSE
16,5,10,1,0,2,41.720969202,-87.680159235,22,19,2213,72,1,0,0.24827142071659578,1.4404677454040737,SEX OFFENSE
13,0,3,0,0,5,41.682133481,-87.627587527,5,9,522,53,0,0,-2.492312311601157,-1.566898557854272,MOTOR VEHICLE THEFT
1,4,8,0,1,3,41.883118489,-87.768220204,15,29,1512,25,0,0,1.6597280400326457,0.13035452706983783,ASSAULT
16,0,9,0,0,3,41.960211239,-87.708216117,17,33,1724,16,0,0,2.2360181028967547,-1.772470131924063,NARCOTICS
17,1,11,0,0,3,41.967568159,-87.677660938,19,47,1912,4,0,0,2.961738101371494,-1.4693424169665286,BATTERY
17,2,9,0,0,3,41.941748603,-87.668718084,19,32,1922,6,0,0,2.3132039879016353,-1.109681277425039,THEFT
20,3,8,0,1,4,41.882713863,-87.664787671,12,27,1224,28,1,0,0.5761626276058445,-0.424439933207862,ASSAULT
16,2,11,0,0,3,41.752237637,-87.659205879,6,17,612,71,0,0,-1.8368257587360957,-1.0723172077734766,BATTERY
13,6,3,1,0,6,41.821169999,-87.624771489,2,3,213,38,0,0,-2.115356759197731,2.058591211130404,THEFT
23,1,12,0,1,6,41.75335405,-87.581719221,4,8,414,43,0,1,-2.6124298876195486,-0.7872798772022026,DECEPTIVE PRACTICE
23,5,12,1,1,6,41.820294472,-87.612843299,2,4,214,38,0,1,-2.355446244816929,2.1095252896782646,NARCOTICS
20,6,3,1,1,3,41.744207786,-87.631701108,6,6,622,44,0,0,-1.8771782088924371,2.10709538505164,THEFT
20,0,5,0,1,6,41.725979085,-87.586269477,4,8,413,48,0,0,-2.6294674791964385,-1.3026400312356647,THEFT
4,4,3,0,1,2,41.902718047,-87.72062759,25,36,2535,23,1,1,2.885250710722931,0.27177544007071364,MOTOR VEHICLE THEFT
13,4,5,0,0,4,41.861685455,-87.712847738,10,24,1021,29,1,0,0.39982566225919125,-0.28085322231862003,CRIMINAL DAMAGE
8,5,6,1,0,6,41.750813256,-87.605224963,6,8,624,44,0,0,-2.027041994654167,1.7722578355581295,CRIMINAL DAMAGE
23,3,11,0,1,7,41.844492723,-87.706793137,10,25,1032,30,0,0,0.1758535976872537,-0.2534602886768478,OTHER OFFENSE
0,5,5,1,1,5,41.884049622,-87.662787023,12,27,1224,28,0,0,0.5657321859127256,2.11782062020714,BURGLARY
8,1,8,0,0,5,41.768955965,-87.576375769,3,5,332,43,0,0,-2.5527804537730017,-1.2094798071702881,BURGLARY
12,4,3,0,0,4,41.94943381,-87.749750761,16,30,1634,15,1,0,2.2190226095555685,-0.25984396323529646,MOTOR VEHICLE THEFT
10,2,3,0,0,3,41.927344563,-87.646399898,19,43,1935,7,0,0,2.449216433733257,-1.0117575891296906,THEFT
13,5,11,1,0,5,41.821313435,-87.616926173,2,3,214,38,0,0,-2.146530147978413,1.6187108076869654,OTHER OFFENSE
19,0,6,0,0,6,41.795944444,-87.642769708,9,16,935,61,1,1,-1.4435960214804888,-1.3581644041077425,PUBLIC PEACE VIOLATION
14,3,11,0,0,6,41.873219626,-87.675868666,12,27,1231,28,0,0,0.5329064372700861,-0.5318963132859239,BATTERY
17,4,2,0,0,3,41.91007391,-87.653106106,18,27,1822,8,0,0,1.7814362567434685,-0.3968729077337856,THEFT
19,6,5,1,0,6,41.833139425,-87.615319213,2,4,211,35,1,0,-2.0298442350759176,1.9620457571317775,NARCOTICS
12,4,7,0,0,3,41.761356771,-87.609119292,3,6,323,69,0,0,-2.7234509623710976,-0.3365589701892602,NARCOTICS
12,1,7,0,0,7,41.742866694,-87.611463366,6,6,632,44,0,0,-2.1577635247828963,-1.1088213668183966,OTHER OFFENSE
21,2,9,0,1,3,41.946212132,-87.646579678,19,46,1925,6,1,0,2.62649947875881,-0.8701098517897529,OTHER OFFENSE
10,3,7,0,0,3,41.90215894,-87.764507548,15,37,1524,25,0,0,1.9966987497414894,-0.6407690352467783,THEFT
12,4,12,0,0,3,41.72117179,-87.616545085,5,9,511,49,0,0,-2.2377370997228696,-0.35528081164010733,BATTERY
5,1,3,0,1,3,41.930049492,-87.685920733,14,32,1432,22,0,0,1.4611330658239514,-0.9625969450200635,CRIMINAL DAMAGE
17,1,11,0,0,3,41.81284554,-87.69924793,9,12,922,58,0,0,-0.8702508010282,-1.4197462779691734,NARCOTICS
7,0,2,0,0,2,41.949778,-87.746747929,17,45,1731,15,0,1,2.6554280858931705,-1.4522194004111177,BATTERY
6,0,10,0,0,3,41.799055895,-87.599735388,2,5,233,41,0,0,-2.3093381836207985,-1.6625503433529212,BATTERY
10,5,10,1,0,5,41.881833712,-87.643112572,1,34,121,28,0,0,-0.7225634775652917,1.6386017000907067,INTIMIDATION
16,1,7,0,0,6,41.899669727,-87.643313563,18,27,1822,8,0,1,1.3880141419477436,-0.9976834696753668,CRIMINAL DAMAGE
12,0,3,0,0,6,41.88187617,-87.640592993,1,42,121,28,1,1,-0.7194438975752693,-1.3070933094516926,BATTERY
7,0,9,0,0,3,41.808708043,-87.596815584,2,4,222,39,0,0,-2.27943137660876,-1.673280816659304,THEFT
1,6,6,1,1,5,41.902708181,-87.721865617,11,27,1112,23,0,0,0.9389385148534514,2.4573082476514783,BATTERY
4,4,11,0,1,3,41.947227914,-87.655424114,19,44,1924,6,0,0,2.616123136749629,0.03092887907901144,BATTERY
12,6,9,1,0,6,41.81494041,-87.671211947,9,15,924,61,0,0,-1.0238241483207329,2.073597452654584,MOTOR VEHICLE THEFT
5,5,3,1,1,3,41.950452399,-87.765166523,16,30,1633,15,0,0,2.3480183186391823,1.9568957870517707,THEFT
20,6,3,1,1,3,41.959869141,-87.651951728,19,46,1915,3,0,0,2.814102936430098,2.069414104797243,THEFT
23,6,6,1,1,3,41.92140606,-87.742580129,25,26,2522,19,0,0,3.01938600613638,2.0773933126323936,BATTERY
14,0,4,0,0,3,41.734597039,-87.604774309,6,8,632,44,0,1,-2.2142097837482755,-1.484253416032153,THEFT
18,3,7,0,0,3,41.885496427,-87.726546823,11,28,1114,26,0,0,0.9081474787351775,-0.7490020020567708,THEFT
11,2,12,0,0,6,41.72359235,-87.629430824,6,9,634,49,0,1,-2.2856358301399182,-0.5875923798945224,NARCOTICS
16,2,4,0,0,5,41.769673145,-87.660306388,7,17,725,67,1,0,-1.5911692527837908,-0.9274440839157055,BATTERY
11,0,2,0,0,6,41.746784577,-87.602624733,6,8,631,44,1,1,-2.2550644600449647,-1.2567181965183152,BATTERY
18,6,2,1,0,6,41.776150283,-87.615522623,3,20,312,69,0,0,-2.253193487013003,2.005285858185286,BATTERY
14,5,6,1,0,2,41.792268603,-87.660128742,7,16,713,67,0,1,-1.5622833909541654,1.6984773646728575,BATTERY
14,5,2,1,0,3,41.88360569,-87.707634031,11,28,1123,27,0,0,0.8208430563340325,1.5248972385962698,THEFT
12,3,1,0,0,3,41.821092605,-87.68800633,9,12,921,58,0,0,-0.8647152754026137,-0.6391043625754155,ROBBERY
10,3,6,0,0,3,41.833174272,-87.679034372,9,12,912,59,1,0,-0.8837280246957353,-0.6459514919619641,BURGLARY
15,6,12,1,0,3,41.917078812,-87.756695962,25,36,2515,19,0,0,3.370839582887827,1.8394991673466068,BURGLARY
0,3,5,0,1,3,41.827676565,-87.678870211,9,12,912,59,0,0,-0.9294447303071736,-0.19574906793910987,ASSAULT
9,4,7,0,0,3,41.79318416,-87.725918418,8,13,813,62,0,0,-0.9677876336101869,-0.267730657011394,CRIMINAL DAMAGE
1,0,12,0,1,3,41.911359624,-87.753929567,25,37,2533,25,0,0,3.2071851140665815,-1.2549826340232935,BATTERY
19,4,10,0,0,5,41.893261633,-87.628801359,18,42,1832,8,1,0,1.942469801614009,-0.34538797236477387,THEFT
15,2,4,0,0,3,41.969057838,-87.728052698,17,39,1712,14,0,0,2.6147805357561595,-1.054854054168953,BATTERY
18,6,4,1,0,3,41.945464253,-87.79671283,16,38,1632,17,0,0,2.7261225723154503,1.828356992245011,THEFT
10,6,5,1,0,3,41.892367458,-87.670831595,12,1,1215,24,0,0,0.013411970246996207,1.9093446175618214,THEFT
4,4,8,0,1,2,41.886292657,-87.72093513,11,37,1122,26,0,1,1.0055406860437581,0.24664740560463588,BATTERY
17,6,3,1,0,6,41.730669305,-87.604675814,6,8,633,44,0,1,-2.279911074585873,2.25903818386813,ASSAULT
15,3,8,0,0,3,41.744668238,-87.647511473,6,17,613,71,0,0,-1.9293618095264689,-0.7086212460912654,ASSAULT
13,1,7,0,0,6,41.756096679,-87.605326509,6,8,624,69,1,0,-2.438470820148105,-1.1904104152395079,DECEPTIVE PRACTICE
18,3,6,0,0,2,41.937239923,-87.773740853,25,30,2514,19,1,0,3.400545279091741,-0.7961297105918682,BATTERY
23,4,2,0,1,7,41.946341089,-87.656278963,19,44,1924,6,0,0,2.513745670024483,0.08899616583440419,DECEPTIVE PRACTICE
17,4,3,0,0,6,41.808373256,-87.621189516,2,3,224,38,0,1,-2.3882410676206622,0.040549093432529375,THEFT
23,0,1,0,1,6,41.909943001,-87.764236387,25,37,2532,25,1,1,3.026440388603716,-1.0555043401887367,ASSAULT
0,3,7,0,1,6,41.747483166,-87.561314066,4,7,422,46,0,0,-2.6504046908448196,-0.04444960926940859,THEFT
22,2,7,0,1,3,41.926591044,-87.701555048,14,1,1414,22,0,0,0.5888093797403339,-0.8221774686079842,THEFT
15,2,3,0,0,3,41.772410563,-87.583839318,3,5,332,43,0,0,-2.4133046311816675,-1.0618654471735107,INTERFERENCE WITH PUBLIC OFFICER
10,6,12,1,0,3,41.89378775,-87.759292882,15,37,1524,25,0,0,1.948865195258823,1.8934707116682759,THEFT
2,6,12,1,1,6,41.733725648,-87.635039289,22,21,2223,71,0,1,-0.171716784879463,2.7553374931015484,THEFT
23,2,10,0,1,3,41.775429728,-87.640753492,7,6,723,68,0,1,-2.1491930163129536,-0.6014375504867827,BATTERY
18,5,7,1,0,3,41.815399834,-87.637964258,9,11,925,61,0,0,-1.2292760665348923,1.4622567938684148,THEFT
7,6,8,1,0,2,41.958611792,-87.770910434,16,38,1624,15,0,1,2.5281153140491854,2.1165117570281557,DECEPTIVE PRACTICE
3,4,2,0,1,6,41.852505856,-87.655544324,12,25,1235,31,1,0,0.21830823451440126,0.28295796188821776,BURGLARY
8,6,5,1,0,6,41.755059595,-87.67448486,6,18,611,71,0,1,-1.9236458703745956,2.3852048820047336,MOTOR VEHICLE THEFT
8,0,9,0,0,3,41.781293251,-87.60595085,3,20,313,42,0,0,-1.8131069783574618,-1.6867924232526736,THEFT
12,3,10,0,0,3,41.94943914,-87.7030021,17,35,1733,16,0,0,2.228137994433898,-0.6998258921774003,BATTERY
17,4,8,0,0,3,41.905060471,-87.672419593,14,1,1424,24,0,0,0.3100397810435307,-0.3974884534280523,DECEPTIVE PRACTICE
19,4,3,0,0,5,41.727803312,-87.657977708,22,21,2222,73,0,0,0.10063405764356956,-0.24334287996741433,CRIMINAL DAMAGE
9,5,2,1,0,3,41.765311889,-87.56649602,3,5,334,43,0,0,-2.5108390534510954,1.5652017097316395,CRIMINAL TRESPASS
7,3,3,0,0,6,41.795251156,-87.581724977,2,5,235,41,0,1,-2.6631578339046693,-0.18927472651285884,BATTERY
18,4,11,0,0,5,41.816592839,-87.643299964,9,11,925,61,1,0,-1.2874123085171123,-0.29902666771473474,NARCOTICS
19,1,10,0,0,5,41.909577258,-87.749867783,25,37,2533,25,0,0,3.1392516838378866,-1.3119630760501677,CRIMINAL DAMAGE
14,6,2,1,0,6,41.703773632,-87.56445552,4,10,434,51,0,1,-2.941765235323318,2.2893704252548535,THEFT
5,6,5,1,1,8,41.893541578,-87.629701805,18,42,1832,8,0,0,1.8723052035907861,2.5738323462380444,THEFT
17,0,2,0,0,6,41.7225474,-87.568964465,4,7,431,51,0,0,-2.792237930140403,-1.5706787134299856,CRIMINAL DAMAGE
15,5,10,1,0,3,42.011753428,-87.680243049,24,49,2424,1,0,1,3.8144004513792806,1.6978424557715468,THEFT
11,5,5,1,0,6,41.852390754,-87.717455974,10,24,1014,29,0,1,0.16452500170877113,1.9945847655836815,THEFT
17,2,3,0,0,7,41.745394001,-87.600163368,6,8,631,44,0,0,-2.134384550915455,-0.8176030298017656,BATTERY
23,1,12,0,1,8,41.852450058,-87.622260765,1,3,132,33,0,0,-2.1389830710568125,-0.9024317434868901,THEFT
1,4,2,0,1,6,41.86975858,-87.624121338,1,4,123,32,0,1,-2.0788707716632198,0.5456299191802709,THEFT
6,5,12,1,0,6,41.895445293,-87.717964416,11,27,1112,23,1,0,0.8498198002118627,1.7721068786878493,BATTERY
19,2,10,0,0,6,41.911957637,-87.76431034,25,37,2532,25,0,1,3.0360109556262866,-0.6584482334381961,BATTERY
17,1,7,0,0,3,41.856506974,-87.671066016,12,25,1234,31,0,0,0.411473006413006,-1.431134494050101,THEFT
11,4,4,0,0,3,41.821333315,-87.600071827,2,4,214,36,0,0,-2.1256806451034254,-0.3341134043517756,BURGLARY
1,5,4,1,1,3,41.947254789,-87.653471904,19,44,1923,6,0,0,2.642966346988206,1.9616421337676808,THEFT
21,4,1,0,1,3,41.982442903,-87.656584401,20,48,2023,77,0,0,1.9259286976862564,-0.12037697988790613,BATTERY
0,3,6,0,1,3,41.796216823,-87.720792233,8,23,822,62,0,0,-0.6928750782508116,-0.18988044453312072,THEFT
9,3,5,0,0,3,41.899327583,-87.775276786,15,29,1511,25,0,0,1.7974177251923604,-0.6128930166112293,THEFT
11,4,5,0,0,6,41.846801978,-87.623527134,1,4,133,33,1,0,-2.0268541512207894,-0.15076355757184653,THEFT
4,2,6,0,1,6,41.77780671,-87.613150423,3,20,312,42,0,1,-2.053795921575778,-0.18874951505470858,THEFT
17,2,10,0,0,7,41.996217278,-87.699594015,24,50,2413,2,0,0,3.8585240431603864,-0.856486942855759,THEFT
9,0,6,0,0,3,41.752267133,-87.551669667,4,7,421,43,0,0,-2.5317314732380067,-1.6921920869199722,WEAPONS VIOLATION
9,2,10,0,0,3,41.892454503,-87.629195872,18,42,1832,8,0,0,1.9894759787967096,-1.0275274407373631,BATTERY
19,0,1,0,0,3,41.963070794,-87.655984213,19,46,1913,3,1,0,2.82460832531481,-1.814409116204414,DECEPTIVE PRACTICE
