Latitude,Longitude,Arrest,Primary Type,KMeans_Geo,DBSCAN_Geo,Hierarchical_Geo,Crime_Severity_Score
41.998219973,-87.706990761,0,OTHER OFFENSE,4,0,1,2
41.849666532,-87.631940932,0,CRIMINAL DAMAGE,0,0,3,3
41.793878357,-87.618159565,0,THEFT,2,0,3,3
42.013860121,-87.669097533,0,ASSAULT,4,0,2,6
41.710681419,-87.63455626,0,CRIMINAL DAMAGE,6,0,5,3
41.740915815,-87.638673175,0,BATTERY,6,0,5,6
41.695481535,-87.576633775,1,CRIMINAL TRESPASS,5,-1,7,3
41.891404732,-87.628061509,1,DECEPTIVE PRACTICE,0,0,6,3
41.994758989,-87.7144777,0,BATTERY,4,0,1,6
41.983079717,-87.707396633,0,BATTERY,4,0,1,6
41.778583112,-87.656906238,1,WEAPONS VIOLATION,2,0,0,5
41.76559446,-87.621050648,1,NARCOTICS,2,0,3,4
41.87703964,-87.729336704,0,DECEPTIVE PRACTICE,1,0,1,3
41.744851735,-87.603786268,0,BATTERY,5,0,3,6
41.779013043,-87.615597022,0,ASSAULT,2,0,3,6
41.810039876,-87.613838562,1,WEAPONS VIOLATION,2,0,3,5
41.749744257,-87.673117329,0,DECEPTIVE PRACTICE,7,0,0,3
41.842005083,-87.6208791,0,CRIMINAL DAMAGE,0,0,3,3
41.76907549,-87.630165513,0,ASSAULT,2,0,3,6
41.680509271,-87.617893395,0,CRIMINAL DAMAGE,6,0,5,3
41.734785067,-87.55275366,0,ASSAULT,5,0,7,6
41.882394062,-87.627844798,0,THEFT,0,0,6,3
41.899963693,-87.672292165,0,CRIMINAL DAMAGE,0,0,2,3
41.992189674,-87.683551442,0,DECEPTIVE PRACTICE,4,0,2,3
41.932346705,-87.739274504,0,ASSAULT,3,0,1,6
41.764151886,-87.683229302,0,THEFT,7,0,0,3
41.975368669,-87.745851197,0,DECEPTIVE PRACTICE,3,0,4,3
41.891090458,-87.656554239,0,THEFT,0,0,6,3
41.994913946,-87.881937669,0,DECEPTIVE PRACTICE,3,1,4,3
41.918342446,-87.707669592,0,BATTERY,1,0,1,6
41.866996922,-87.73114209,0,ASSAULT,1,0,1,6
41.766402719,-87.634692386,0,OTHER OFFENSE,2,0,0,2
41.932812132,-87.64429052,0,BATTERY,0,0,2,6
41.756383676,-87.565110651,1,BATTERY,5,0,7,6
41.867819248,-87.68606805,0,CRIMINAL DAMAGE,1,0,1,3
41.778531342,-87.693375373,0,CRIMINAL DAMAGE,7,0,0,3
41.877161446,-87.676536946,0,THEFT,0,0,1,3
41.916245305,-87.702053907,0,CRIMINAL DAMAGE,1,0,1,3
41.765518079,-87.623785989,1,BATTERY,2,0,3,6
41.884737977,-87.768297742,0,CRIMINAL TRESPASS,3,0,1,3
41.787778475,-87.688754894,0,ASSAULT,7,0,0,6
41.950137555,-87.718438563,0,CRIMINAL DAMAGE,4,0,1,3
41.893821316,-87.773315653,0,CRIMINAL DAMAGE,3,0,1,3
41.842291422,-87.680603974,0,MOTOR VEHICLE THEFT,1,0,1,5
41.797367847,-87.624157243,0,CRIMINAL DAMAGE,2,0,3,3
41.975370867,-87.745744527,0,OTHER OFFENSE,3,0,4,2
41.729030429,-87.560901265,0,CRIMINAL DAMAGE,5,0,7,3
41.861523589,-87.662104669,0,MOTOR VEHICLE THEFT,0,0,6,5
41.863589791,-87.645372009,0,MOTOR VEHICLE THEFT,0,0,6,5
41.885635134,-87.649182539,0,CRIMINAL DAMAGE,0,0,6,3
41.794279408,-87.72441553,0,THEFT,7,0,0,3
41.89131578,-87.617676009,0,BURGLARY,0,0,6,5
41.805071645,-87.739417384,0,BATTERY,7,0,0,6
41.851824394,-87.701102095,1,BATTERY,1,0,1,6
41.986801838,-87.691179686,0,BURGLARY,4,0,2,5
41.844205755,-87.727994095,1,CRIMINAL DAMAGE,1,0,1,3
41.838048427,-87.613488215,0,ROBBERY,2,0,3,7
41.88010075,-87.753543714,0,CRIMINAL TRESPASS,1,0,1,3
41.747143033,-87.579523349,0,OTHER OFFENSE,5,0,7,2
41.94915693,-87.709110807,1,NARCOTICS,4,0,1,4
41.740715225,-87.669263548,0,ASSAULT,6,0,0,6
41.796477399,-87.602064196,0,THEFT,2,0,3,3
41.901407829,-87.725044421,1,NARCOTICS,1,0,1,4
41.753145614,-87.602153123,0,BATTERY,2,0,3,6
41.990041584,-87.65891695,0,OTHER OFFENSE,4,0,2,2
41.79024448,-87.629193485,0,DECEPTIVE PRACTICE,2,0,3,3
41.904401974,-87.721978027,0,BATTERY,1,0,1,6
41.880887292,-87.766524972,0,BATTERY,3,0,1,6
41.781238369,-87.60595147,0,ROBBERY,2,0,3,7
41.893900243,-87.765359486,0,ASSAULT,3,0,1,6
42.003948006,-87.691261161,0,DECEPTIVE PRACTICE,4,0,2,3
41.795403453,-87.627805807,0,THEFT,2,0,3,3
41.754029881,-87.605272902,0,BATTERY,2,0,3,6
41.808077424,-87.672243631,0,CRIMINAL DAMAGE,7,0,0,3
41.953443342,-87.744957048,0,THEFT,3,0,4,3
41.757614433,-87.586115266,1,THEFT,5,0,7,3
41.722362598,-87.58382047,1,THEFT,5,0,7,3
41.874709669,-87.685025509,0,THEFT,1,0,1,3
41.747843943,-87.647602269,0,CRIMINAL DAMAGE,6,0,5,3
41.766889653,-87.572657463,1,WEAPONS VIOLATION,5,0,7,5
41.749145886,-87.588283986,0,DECEPTIVE PRACTICE,5,0,7,3
41.96137851,-87.65474101,0,CRIMINAL TRESPASS,4,0,2,3
41.956886349,-87.679347661,0,THEFT,4,0,2,3
41.788006609,-87.630329023,0,MOTOR VEHICLE THEFT,2,0,3,5
41.814539325,-87.606678967,0,BATTERY,2,0,3,6
41.937227668,-87.644305471,0,THEFT,0,0,2,3
41.917656022,-87.688750258,1,THEFT,1,0,2,3
41.777897812,-87.60713309,0,BATTERY,2,0,3,6
41.755204004,-87.652651208,0,CRIMINAL SEXUAL ASSAULT,6,0,5,8
41.872932573,-87.756230085,0,ASSAULT,1,0,1,6
41.886655938,-87.757744516,0,THEFT,3,0,1,3
41.783522021,-87.593125671,0,BATTERY,2,0,7,6
41.903261861,-87.672698955,0,BURGLARY,0,0,2,5
42.018612769,-87.677640992,1,BATTERY,4,0,2,6
42.002946514,-87.670524517,0,THEFT,4,0,2,3
41.802101704,-87.587747851,1,THEFT,2,0,3,3
41.901826535,-87.645115988,0,ROBBERY,0,0,6,7
41.964735587,-87.648425163,0,MOTOR VEHICLE THEFT,4,0,2,5
41.899327583,-87.775276786,0,CRIMINAL DAMAGE,3,0,1,3
41.87675128,-87.747842145,0,THEFT,1,0,1,3
42.016607113,-87.675302757,0,BATTERY,4,0,2,6
41.682466444,-87.638544407,0,OTHER OFFENSE,6,0,5,2
41.745723593,-87.664532472,0,BURGLARY,6,0,0,5
41.893997829,-87.682883854,0,MOTOR VEHICLE THEFT,1,0,2,5
41.938538022,-87.637704978,0,MOTOR VEHICLE THEFT,0,0,2,5
41.755980927,-87.652236184,0,ASSAULT,6,0,5,6
41.721536545,-87.637489981,0,BATTERY,6,0,5,6
41.863567228,-87.624068617,0,MOTOR VEHICLE THEFT,0,0,6,5
41.939262335,-87.71335694,0,THEFT,1,0,1,3
41.734597039,-87.604774309,0,THEFT,5,0,3,3
41.884658813,-87.727469165,0,THEFT,1,0,1,3
41.721556416,-87.636240668,0,OTHER OFFENSE,6,0,5,2
41.998156018,-87.70332723,1,CRIMINAL DAMAGE,4,0,1,3
41.876984031,-87.733912437,1,BATTERY,1,0,1,6
41.701595532,-87.63149807,1,WEAPONS VIOLATION,6,0,5,5
41.851487339,-87.728714593,0,THEFT,1,0,1,3
41.885935298,-87.649818339,0,THEFT,0,0,6,3
41.913233349,-87.66776484,0,BATTERY,0,0,2,6
41.924359985,-87.736960088,0,BATTERY,1,0,1,6
41.782696089,-87.697627468,0,BATTERY,7,0,0,6
41.767407139,-87.621283527,1,BATTERY,2,0,3,6
41.749876545,-87.682838316,0,ASSAULT,7,0,0,6
41.875254895,-87.627618559,0,ASSAULT,0,0,6,6
41.960644739,-87.753159742,0,MOTOR VEHICLE THEFT,3,0,4,5
41.773094307,-87.665311347,1,BATTERY,7,0,0,6
41.920543756,-87.648592978,0,ASSAULT,0,0,2,6
41.852901521,-87.628275435,1,BATTERY,0,0,3,6
41.764998035,-87.576275674,0,THEFT,5,0,7,3
41.810589189,-87.749351052,0,ASSAULT,7,0,0,6
41.998409055,-87.698450208,0,THEFT,4,0,2,3
41.998325726,-87.692344091,0,OTHER OFFENSE,4,0,2,2
41.945682931,-87.704116127,0,BATTERY,4,0,1,6
41.686250652,-87.649486823,0,OTHER OFFENSE,6,0,5,2
41.656157878,-87.590505709,0,BATTERY,5,0,5,6
41.997501542,-87.670437548,0,THEFT,4,0,2,3
41.837370087,-87.640174122,0,OTHER OFFENSE,0,0,3,2
41.952754728,-87.805393848,0,ASSAULT,3,0,4,6
41.814470499,-87.604478745,0,BATTERY,2,0,3,6
41.927010345,-87.697475577,0,DECEPTIVE PRACTICE,1,0,1,3
41.748830971,-87.606383387,0,ASSAULT,2,0,3,6
41.814143774,-87.600572026,0,MOTOR VEHICLE THEFT,2,0,3,5
41.912868718,-87.670197122,0,MOTOR VEHICLE THEFT,0,0,2,5
41.864493678,-87.639158,0,MOTOR VEHICLE THEFT,0,0,6,5
41.91718893,-87.654367966,0,CRIMINAL TRESPASS,0,0,2,3
41.906684967,-87.635303024,0,MOTOR VEHICLE THEFT,0,0,6,5
41.793344009,-87.714222406,1,ASSAULT,7,0,0,6
41.746802165,-87.596783356,0,CRIMINAL SEXUAL ASSAULT,5,0,3,8
41.790513074,-87.655600066,0,CRIMINAL DAMAGE,2,0,0,3
41.750657714,-87.614956494,0,ROBBERY,2,0,3,7
41.735107995,-87.545784851,0,ASSAULT,5,0,7,6
41.989986862,-87.660815582,0,THEFT,4,0,2,3
41.917656022,-87.688750258,1,THEFT,1,0,2,3
41.977049871,-87.650444655,1,CONCEALED CARRY LICENSE VIOLATION,4,0,2,2
41.779880606,-87.704137417,1,BATTERY,7,0,0,6
41.751692798,-87.650130303,0,ASSAULT,6,0,5,6
41.866235211,-87.720473094,0,PUBLIC PEACE VIOLATION,1,0,1,2
41.786536525,-87.685555263,1,WEAPONS VIOLATION,7,0,0,5
41.94955828,-87.647198103,0,ASSAULT,4,0,2,6
41.910160794,-87.630173255,0,THEFT,0,0,6,3
41.765784983,-87.683271465,1,WEAPONS VIOLATION,7,0,0,5
41.886376995,-87.74173511,0,ASSAULT,1,0,1,6
41.895457024,-87.766631235,0,BATTERY,3,0,1,6
41.910116718,-87.677444645,0,THEFT,4,0,2,3
42.018170591,-87.690187061,1,BATTERY,4,0,2,6
41.912299936,-87.636704073,0,THEFT,0,0,6,3
41.793040046,-87.691342505,0,THEFT,7,0,0,3
41.830986673,-87.617317343,0,BATTERY,2,0,3,6
41.927484333,-87.70481314,0,CRIMINAL DAMAGE,1,0,1,3
41.737094305,-87.572998178,0,ASSAULT,5,0,7,6
41.93883609,-87.746072695,1,WEAPONS VIOLATION,3,0,1,5
41.828762287,-87.614436164,0,OTHER OFFENSE,2,0,3,2
41.90085163,-87.725729258,1,NARCOTICS,1,0,1,4
41.805850452,-87.675831674,0,ASSAULT,7,0,0,6
41.768924366,-87.582853494,0,BATTERY,5,0,7,6
41.891162264,-87.639614884,0,ASSAULT,0,0,6,6
41.78275219,-87.777788387,0,BATTERY,7,0,0,6
41.775569662,-87.631704007,0,THEFT,2,0,0,3
41.84055795,-87.725268761,1,NARCOTICS,1,0,1,4
41.85384608,-87.715063469,0,ROBBERY,1,0,1,7
41.929263698,-87.697537723,0,THEFT,4,0,1,3
41.824324079,-87.684855314,0,BATTERY,7,0,0,6
41.786340899,-87.697697798,0,THEFT,7,0,0,3
41.935832323,-87.767619093,0,CRIMINAL DAMAGE,3,0,4,3
41.781590778,-87.596227707,0,CRIMINAL DAMAGE,2,0,7,3
41.922262124,-87.757681833,0,BATTERY,3,0,1,6
41.971625477,-87.651517546,0,CRIMINAL DAMAGE,4,0,2,3
41.87949895,-87.626962303,0,THEFT,0,0,6,3
41.931961083,-87.713056469,0,DECEPTIVE PRACTICE,1,0,1,3
42.009148607,-87.66441471,0,THEFT,4,0,2,3
41.791383375,-87.793991818,0,MOTOR VEHICLE THEFT,7,0,0,5
41.937483546,-87.765233874,0,DECEPTIVE PRACTICE,3,0,4,3
41.909438867,-87.676000444,0,BURGLARY,0,0,2,5
41.96617694,-87.661069735,0,THEFT,4,0,2,3
41.748511904,-87.665020238,0,CRIMINAL DAMAGE,6,0,0,3
41.745977415,-87.657259596,0,CRIMINAL DAMAGE,6,0,5,3
41.964031357,-87.672479671,1,THEFT,4,0,2,3
41.947225886,-87.655545441,0,THEFT,4,0,2,3
41.874409806,-87.764647184,0,THEFT,3,0,1,3
41.743643745,-87.688108208,0,ASSAULT,7,0,0,6
41.910182895,-87.628854114,0,THEFT,0,0,6,3
41.747581761,-87.563738796,1,BATTERY,5,0,7,6
41.859836913,-87.70296877,0,BATTERY,1,0,1,6
41.797490407,-87.616051012,0,BATTERY,2,0,3,6
41.754592961,-87.741528537,1,THEFT,7,0,0,3
41.733045256,-87.549942692,0,BATTERY,5,0,7,6
41.995221983,-87.655547749,0,THEFT,4,0,2,3
41.891520472,-87.647624933,0,ASSAULT,0,0,6,6
41.766247597,-87.575997062,1,CRIMINAL DAMAGE,5,0,7,3
41.911387595,-87.805852428,0,CRIMINAL DAMAGE,3,0,4,3
41.983117874,-87.655172255,0,THEFT,4,0,2,3
41.893541578,-87.629701805,0,THEFT,0,0,6,3
41.834042232,-87.674368991,0,THEFT,7,0,0,3
41.772455769,-87.610596469,0,OTHER OFFENSE,2,0,3,2
41.750940757,-87.625185222,1,DECEPTIVE PRACTICE,2,0,3,3
41.891694878,-87.626155832,1,THEFT,0,0,6,3
41.73392699,-87.603840298,0,CRIMINAL DAMAGE,5,0,3,3
41.739358019,-87.601257965,0,ARSON,5,0,3,7
41.764698678,-87.590959498,0,THEFT,5,0,7,3
41.880704482,-87.630224558,0,THEFT,0,0,6,3
41.833981223,-87.621823075,0,BATTERY,2,0,3,6
41.994913946,-87.881937669,0,DECEPTIVE PRACTICE,3,1,4,3
41.722458281,-87.576229431,0,ROBBERY,5,0,7,7
41.902923197,-87.697288509,1,BATTERY,1,0,2,6
41.937891131,-87.645114268,0,DECEPTIVE PRACTICE,0,0,2,3
41.890824651,-87.630128275,0,THEFT,0,0,6,3
41.760957478,-87.645516402,0,BATTERY,2,0,0,6
41.894692971,-87.642158743,0,DECEPTIVE PRACTICE,0,0,6,3
41.930750253,-87.636852477,0,THEFT,0,0,2,3
41.792367854,-87.617534618,1,BATTERY,2,0,3,6
41.881913657,-87.73673068,0,MOTOR VEHICLE THEFT,1,0,1,5
41.69289358,-87.661865297,0,THEFT,6,0,5,3
41.835947057,-87.734045986,0,BATTERY,1,0,1,6
41.938968415,-87.652740301,0,BURGLARY,4,0,2,5
41.706595944,-87.618626003,0,THEFT,6,0,5,3
41.770987671,-87.624264596,1,ASSAULT,2,0,3,6
41.772894221,-87.580164061,0,OTHER OFFENSE,5,0,7,2
41.729618252,-87.551244573,0,MOTOR VEHICLE THEFT,5,0,7,5
41.77622345,-87.635414362,0,THEFT,2,0,0,3
41.705945023,-87.559643215,0,THEFT,5,0,7,3
41.930286342,-87.64364886,1,ROBBERY,0,0,2,7
41.884295681,-87.646839194,1,BATTERY,0,0,6,6
41.907290263,-87.715055025,0,CRIMINAL DAMAGE,1,0,1,3
41.921363491,-87.758524013,0,ASSAULT,3,0,1,6
41.896284044,-87.712681905,0,BATTERY,1,0,1,6
41.87900312,-87.629339891,1,ASSAULT,0,0,6,6
41.883659738,-87.632421239,0,DECEPTIVE PRACTICE,0,0,6,3
41.749876545,-87.682838316,0,THEFT,7,0,0,3
41.925398449,-87.652311296,0,THEFT,0,0,2,3
41.762952233,-87.63094346,1,INTERFERENCE WITH PUBLIC OFFICER,2,0,3,2
41.743552133,-87.569759711,0,MOTOR VEHICLE THEFT,5,0,7,5
41.963070794,-87.655984213,1,THEFT,4,0,2,3
41.896375946,-87.6242787,0,ASSAULT,0,0,6,6
41.895476966,-87.71466578,1,NARCOTICS,1,0,1,4
41.754490087,-87.562648422,0,BATTERY,5,0,7,6
41.815117282,-87.669999562,0,SEX OFFENSE,7,0,0,7
41.901037512,-87.77533169,0,BURGLARY,3,0,1,5
41.908448701,-87.646088198,0,THEFT,0,0,6,3
41.900112384,-87.715249162,0,BATTERY,1,0,1,6
41.753729732,-87.634723554,1,BATTERY,6,0,3,6
41.754325947,-87.606522954,0,OTHER OFFENSE,2,0,3,2
41.86640116,-87.705973505,0,BATTERY,1,0,1,6
41.80061868,-87.585887262,0,MOTOR VEHICLE THEFT,2,0,3,5
41.749307766,-87.662197551,0,THEFT,6,0,0,3
41.837650931,-87.646266397,1,ASSAULT,0,0,3,6
41.803090162,-87.670182311,0,THEFT,7,0,0,3
41.747872281,-87.662161198,0,THEFT,6,0,0,3
41.853836827,-87.625519566,0,MOTOR VEHICLE THEFT,0,0,3,5
41.766820322,-87.586349354,0,DECEPTIVE PRACTICE,5,0,7,3
41.876552419,-87.76340912,0,OTHER OFFENSE,3,0,1,2
41.918711651,-87.76551063,1,NARCOTICS,3,0,1,4
41.855916509,-87.670036969,0,BATTERY,0,0,6,6
41.882526427,-87.624384106,0,ASSAULT,0,0,6,6
41.737575882,-87.619403786,0,WEAPONS VIOLATION,6,0,5,5
41.9483527,-87.644303312,0,BURGLARY,4,0,2,5
41.979328069,-87.668294354,0,THEFT,4,0,2,3
41.979520895,-87.689605191,1,CRIMINAL DAMAGE,4,0,2,3
41.93883609,-87.746072695,0,THEFT,3,0,1,3
41.804396403,-87.655134678,0,THEFT,2,0,0,3
41.996286397,-87.684944488,0,DECEPTIVE PRACTICE,4,0,2,3
41.74851056,-87.603891426,0,CRIMINAL DAMAGE,2,0,3,3
41.885191719,-87.624486846,0,THEFT,0,0,6,3
41.771319074,-87.672485562,0,THEFT,7,0,0,3
41.908572069,-87.758414682,0,THEFT,3,0,1,3
41.759912394,-87.633780509,0,BATTERY,2,0,3,6
41.74364168,-87.688229151,0,BATTERY,7,0,0,6
41.982270338,-87.806941262,0,CRIMINAL DAMAGE,3,0,4,3
41.875155116,-87.667906709,0,THEFT,0,0,6,3
41.90135592,-87.728725574,0,THEFT,1,0,1,3
41.775493298,-87.649533153,1,NARCOTICS,2,0,0,4
41.852001972,-87.688617027,1,ROBBERY,1,0,1,7
41.962872421,-87.781991754,1,CRIMINAL TRESPASS,3,0,4,3
41.971384432,-87.841042625,0,MOTOR VEHICLE THEFT,3,0,4,5
41.859842286,-87.651546303,0,THEFT,0,0,6,3
41.729404564,-87.548481235,0,BATTERY,5,0,7,6
41.922650031,-87.768374922,0,ASSAULT,3,0,1,6
41.941863832,-87.723601468,0,ASSAULT,1,0,1,6
41.797181898,-87.668314197,0,ROBBERY,7,0,0,7
41.850973471,-87.710103021,0,BATTERY,1,0,1,6
41.753534546,-87.650184069,0,THEFT,6,0,5,3
41.787108704,-87.732781321,0,THEFT,7,0,0,3
41.817393627,-87.606720071,0,ASSAULT,2,0,3,6
41.768546328,-87.664251485,1,WEAPONS VIOLATION,7,0,0,5
41.953643409,-87.72801475,0,THEFT,1,0,1,3
41.949446154,-87.701781575,0,MOTOR VEHICLE THEFT,4,0,1,5
41.895199124,-87.664609728,0,ASSAULT,0,0,6,6
41.905060731,-87.669135463,0,DECEPTIVE PRACTICE,0,0,2,3
41.773589854,-87.660408418,0,ASSAULT,2,0,0,6
41.920626036,-87.699236545,0,CRIMINAL DAMAGE,1,0,1,3
41.794064057,-87.662592631,0,THEFT,7,0,0,3
41.964736035,-87.704123564,0,OTHER OFFENSE,4,0,1,2
41.890141128,-87.751752482,1,WEAPONS VIOLATION,1,0,1,5
41.793208273,-87.634129998,0,CRIMINAL DAMAGE,2,0,3,3
41.741950796,-87.577015476,0,BURGLARY,5,0,7,5
41.96922801,-87.728058442,0,THEFT,4,0,1,3
41.831063762,-87.621330678,0,BATTERY,2,0,3,6
41.811031393,-87.696734802,0,BATTERY,7,0,0,6
41.870925755,-87.708870191,1,OTHER OFFENSE,1,0,1,2
41.729181487,-87.562145036,0,THEFT,5,0,7,3
41.950908411,-87.747244875,0,THEFT,3,0,4,3
41.974861952,-87.890372151,0,THEFT,3,1,4,3
41.885105422,-87.646870922,0,THEFT,0,0,6,3
41.957013189,-87.649772575,0,THEFT,4,0,2,3
41.882300102,-87.701242418,1,NARCOTICS,1,0,1,4
41.75049487,-87.605217567,0,ASSAULT,2,0,3,6
41.9101204,-87.706100347,1,WEAPONS VIOLATION,1,0,1,5
41.783991152,-87.702062265,1,WEAPONS VIOLATION,7,0,0,5
41.939924778,-87.733187335,0,MOTOR VEHICLE THEFT,1,0,1,5
41.755426605,-87.634419284,0,ASSAULT,2,0,3,6
41.750352846,-87.602730854,0,CRIMINAL DAMAGE,2,0,3,3
41.972016194,-87.67425053,0,THEFT,4,0,2,3
41.745795362,-87.550355696,0,THEFT,5,0,7,3
41.771539896,-87.650645583,0,OTHER OFFENSE,2,0,0,2
42.002131024,-87.693659808,0,BATTERY,4,0,2,6
41.933182891,-87.806580645,0,OTHER OFFENSE,3,0,4,2
41.770942899,-87.612658998,0,BATTERY,2,0,3,6
41.784903215,-87.620594973,0,DECEPTIVE PRACTICE,2,0,3,3
41.768019971,-87.572193231,0,CRIMINAL DAMAGE,5,0,7,3
41.984325716,-87.656634345,0,SEX OFFENSE,4,0,2,7
41.843016958,-87.61722727,0,ASSAULT,2,0,3,6
41.729404321,-87.545638375,0,THEFT,5,0,7,3
41.939054243,-87.746875622,1,WEAPONS VIOLATION,3,0,1,5
41.765286803,-87.741921456,0,THEFT,7,0,0,3
41.92630909,-87.74027493,0,CRIMINAL DAMAGE,3,0,1,3
41.89221798,-87.751645495,0,BATTERY,1,0,1,6
41.92116305,-87.736449714,0,BATTERY,1,0,1,6
41.86821682,-87.6304532,1,THEFT,0,0,6,3
41.744068616,-87.596748641,0,CRIMINAL DAMAGE,5,0,3,3
41.88173649,-87.751406401,1,BATTERY,1,0,1,6
41.908112867,-87.774347979,0,THEFT,3,0,4,3
41.887756013,-87.65280673,0,CRIMINAL DAMAGE,0,0,6,3
41.809706305,-87.671078779,0,OTHER OFFENSE,7,0,0,2
41.880541389,-87.643148513,0,THEFT,0,0,6,3
41.947145913,-87.803686701,0,BATTERY,3,0,4,6
41.839852729,-87.723209344,0,OTHER OFFENSE,1,0,1,2
41.794834959,-87.693829305,1,OTHER OFFENSE,7,0,0,2
41.882394062,-87.627844798,0,THEFT,0,0,6,3
41.857238956,-87.627181622,1,NARCOTICS,0,0,3,4
41.987597294,-87.787645305,0,MOTOR VEHICLE THEFT,3,0,4,5
41.894036086,-87.680437321,0,THEFT,1,0,1,3
41.857378253,-87.680891076,0,BURGLARY,1,0,1,5
41.706137112,-87.528084065,0,CRIMINAL DAMAGE,5,0,7,3
41.963070794,-87.655984213,1,THEFT,4,0,2,3
41.865162539,-87.732480951,0,ASSAULT,1,0,1,6
41.892505345,-87.626304822,0,DECEPTIVE PRACTICE,0,0,6,3
41.773148418,-87.605119054,0,OTHER OFFENSE,2,0,3,2
41.722095348,-87.662700581,1,OTHER OFFENSE,6,0,5,2
41.894108595,-87.71383422,0,THEFT,1,0,1,3
41.883644743,-87.735572492,0,ROBBERY,1,0,1,7
41.702986539,-87.61852682,0,BATTERY,6,0,5,6
41.778099133,-87.633828531,1,BATTERY,2,0,0,6
41.700333513,-87.528174784,0,BATTERY,5,0,7,6
41.749932799,-87.640356994,0,CRIMINAL TRESPASS,6,0,5,3
41.764116683,-87.72077142,0,CRIMINAL DAMAGE,7,0,0,3
41.868219921,-87.664046556,0,BATTERY,0,0,6,6
41.783429021,-87.768575769,0,ASSAULT,7,0,0,6
41.978991238,-87.659941972,0,BATTERY,4,0,2,6
41.775796226,-87.615515573,0,ASSAULT,2,0,3,6
41.979006297,-87.906463155,0,THEFT,3,1,4,3
41.80803992,-87.668598053,0,ROBBERY,7,0,0,7
41.777872525,-87.713868957,0,THEFT,7,0,0,3
41.874911068,-87.661810392,0,BATTERY,0,0,6,6
41.977049871,-87.650444655,0,OFFENSE INVOLVING CHILDREN,4,0,2,5
41.882834098,-87.738003734,1,NARCOTICS,1,0,1,4
41.763647371,-87.586265199,0,BATTERY,5,0,7,6
41.863032922,-87.627319784,0,OBSCENITY,0,0,6,2
41.899410159,-87.624131266,0,THEFT,0,0,6,3
41.908339553,-87.674281405,0,THEFT,0,0,2,3
41.967397656,-87.72185043,0,THEFT,4,0,1,3
41.880401861,-87.752850634,0,OTHER OFFENSE,1,0,1,2
41.699261902,-87.618432583,0,BATTERY,6,0,5,6
41.729418219,-87.662877204,1,NARCOTICS,6,0,5,4
41.870578415,-87.624897986,0,BURGLARY,0,0,6,5
41.76480113,-87.674355883,1,WEAPONS VIOLATION,7,0,0,5
41.717381967,-87.615239286,0,BATTERY,6,0,3,6
41.745815889,-87.691296501,0,DECEPTIVE PRACTICE,7,0,0,3
41.894942056,-87.722395145,1,NARCOTICS,1,0,1,4
41.930049492,-87.685920733,0,THEFT,4,0,2,3
41.949511414,-87.685907643,0,MOTOR VEHICLE THEFT,4,0,2,5
41.756800759,-87.650266713,0,OTHER OFFENSE,6,0,5,2
41.839860178,-87.725649686,0,WEAPONS VIOLATION,1,0,1,5
41.799104395,-87.62095841,0,BATTERY,2,0,3,6
41.9453367,-87.657675379,0,ASSAULT,4,0,2,6
41.928951622,-87.734954928,1,BATTERY,1,0,1,6
41.872362366,-87.713174069,1,NARCOTICS,1,0,1,4
41.893009442,-87.68766489,0,THEFT,1,0,2,3
41.897621928,-87.761587293,0,THEFT,3,0,1,3
41.938343632,-87.712454331,0,BURGLARY,1,0,1,5
41.79912749,-87.584041523,0,MOTOR VEHICLE THEFT,2,0,3,5
41.755499029,-87.647806657,0,OTHER OFFENSE,6,0,5,2
41.769925563,-87.637267875,0,THEFT,2,0,0,3
41.894419763,-87.708964601,0,BATTERY,1,0,1,6
41.868180939,-87.709271389,1,NARCOTICS,1,0,1,4
41.890556838,-87.719836666,1,NARCOTICS,1,0,1,4
41.855524939,-87.6978538,0,BATTERY,1,0,1,6
41.909738002,-87.660369077,0,ASSAULT,0,0,2,6
41.799012522,-87.590424226,1,BATTERY,2,0,3,6
41.684882053,-87.657046567,0,CRIMINAL TRESPASS,6,0,5,3
41.728969698,-87.599793306,0,DECEPTIVE PRACTICE,5,0,3,3
41.894272651,-87.726052394,0,CRIMINAL DAMAGE,1,0,1,3
41.946145384,-87.655667162,0,OTHER OFFENSE,4,0,2,2
41.749689377,-87.656143243,0,ASSAULT,6,0,0,6
41.921190974,-87.715273596,1,DECEPTIVE PRACTICE,1,0,1,3
41.946294768,-87.653085108,0,BURGLARY,4,0,2,5
41.74204412,-87.577018046,0,THEFT,5,0,7,3
41.748720685,-87.650586909,0,BATTERY,6,0,5,6
41.858445344,-87.721189877,0,BATTERY,1,0,1,6
41.758275426,-87.622381398,0,ASSAULT,2,0,3,6
41.790628946,-87.603729472,0,OTHER OFFENSE,2,0,3,2
41.72218138,-87.536495655,0,MOTOR VEHICLE THEFT,5,0,7,5
42.009258281,-87.709222657,1,WEAPONS VIOLATION,4,0,2,5
41.963070794,-87.655984213,0,THEFT,4,0,2,3
41.90756481,-87.689608558,0,ROBBERY,1,0,2,7
41.772935266,-87.581402676,0,CRIMINAL DAMAGE,5,0,7,3
41.976429371,-87.708697442,0,BATTERY,4,0,1,6
41.662827232,-87.636614639,0,DECEPTIVE PRACTICE,6,0,5,3
41.783373035,-87.594707671,0,THEFT,2,0,7,3
41.785055334,-87.721221151,0,MOTOR VEHICLE THEFT,7,0,0,5
